season,week,team,injuries,out,ol_out,skill_out
2022,11,ne,8,3.5,0.0,0.5
2022,11,no,13,7.5,1.5,1.0
2022,11,nyg,10,4.5,1.5,2.0
2022,11,nyj,5,3.5,0.5,2.0
2022,11,phi,15,1.0,0.0,0.0
2022,11,pit,11,1.0,0.0,0.0
2022,11,sf,6,1.5,0.0,0.0
2022,11,ten,17,6.0,1.0,0.0
2022,11,was,10,4.5,0.0,2.5
2022,12,ari,11,6.0,1.0,3.0
2022,12,atl,6,3.0,0.5,1.0
2022,12,bal,13,4.5,1.0,2.0
2022,12,buf,10,3.5,0.5,0.0
2022,12,car,14,6.5,0.0,3.5
2022,12,chi,6,3.5,0.0,0.5
2022,12,cin,10,3.0,0.0,1.5
2022,12,cle,14,1.0,0.0,0.0
2022,12,dal,12,6.5,0.0,0.0
2022,12,den,12,5.0,0.0,2.5
2022,12,det,10,5.5,2.0,0.5
2022,12,gb,18,3.0,0.5,1.0
2022,12,hou,4,1.0,0.0,0.0
2022,12,ind,11,2.5,0.0,0.5
2022,12,kc,12,2.5,0.5,1.0
2022,12,la,10,6.0,2.0,2.0
2022,12,lac,11,2.5,0.0,1.0
2022,12,lv,5,2.0,0.5,0.5
2022,12,mia,13,1.5,0.0,1.5
2022,12,min,6,3.5,1.0,0.0
2022,12,ne,7,3.0,2.0,0.5
2022,12,no,12,6.0,0.5,1.0
2022,12,nyg,12,9.5,5.0,1.5
2022,12,nyj,7,2.5,0.5,1.0
2022,12,phi,11,0.0,0.0,0.0
2022,12,pit,10,3.0,0.0,1.5
2022,12,sea,8,1.5,0.5,1.0
2022,12,sf,4,1.5,0.0,0.5
2022,12,tb,11,3.5,1.0,2.0
2022,12,ten,11,3.5,0.5,0.5
2022,12,was,9,4.0,0.0,1.5
2022,13,atl,4,1.5,0.5,0.0
2022,13,bal,15,3.0,0.5,1.0
2022,13,buf,16,2.5,1.0,0.5
2022,13,chi,10,5.0,1.5,1.0
2022,13,cin,7,1.5,0.0,1.0
2022,13,cle,12,1.0,0.0,1.0
2022,13,dal,7,2.5,0.0,0.5
2022,13,den,14,5.5,0.0,3.0
2022,13,det,9,2.0,1.0,0.0
2022,13,gb,12,3.0,1.0,0.5
2022,13,hou,10,2.5,0.0,1.5
2022,13,ind,9,3.0,1.0,0.5
2022,13,jax,5,2.0,0.0,1.5
2022,13,kc,14,2.0,0.5,1.0
2022,13,la,12,6.5,0.5,2.0
2022,13,lac,12,4.5,2.0,1.0
2022,13,lv,12,4.5,0.5,2.0
2022,13,mia,13,3.0,2.0,1.0
2022,13,min,6,2.5,1.0,1.0
2022,13,ne,10,5.5,2.5,1.5
2022,13,no,15,7.0,0.0,1.5
2022,13,nyg,18,8.5,3.0,2.5
2022,13,nyj,7,3.5,1.5,1.0
2022,13,phi,15,2.0,0.0,0.0
2022,13,pit,14,2.5,0.0,0.5
2022,13,sea,14,1.5,0.0,0.5
2022,13,sf,8,3.0,1.0,1.5
2022,13,tb,15,7.0,1.5,1.5
2022,13,ten,11,4.0,0.0,1.5
2022,13,was,7,4.0,1.0,1.5
2022,14,ari,9,4.5,1.0,1.0
2022,14,bal,15,4.5,1.0,1.0
2022,14,buf,12,3.0,0.5,1.0
2022,14,car,10,2.0,0.0,0.0
2022,14,cin,9,1.0,0.0,1.0
2022,14,cle,14,0.5,0.0,0.5
2022,14,dal,8,1.5,0.0,0.0
2022,14,den,18,5.0,0.5,2.0
2022,14,det,13,6.0,2.0,1.0
2022,14,hou,11,5.0,0.5,2.5
2022,14,jax,4,2.5,0.0,1.0
2022,14,kc,13,1.0,0.5,0.5
2022,14,la,12,6.0,0.0,1.5
2022,14,lac,13,4.5,1.0,0.5
2022,14,lv,15,5.0,0.0,1.5
2022,14,mia,15,3.0,0.5,2.0
2022,14,min,9,2.5,1.0,0.0
2022,14,ne,6,5.0,2.0,2.0
2022,14,nyg,14,4.5,2.0,0.5
2022,14,nyj,7,0.5,0.0,0.0
2022,14,phi,14,1.5,0.0,0.5
2022,14,pit,7,1.5,0.0,0.5
2022,14,sea,14,2.5,0.0,2.0
2022,14,sf,9,3.5,0.0,1.0
2022,14,tb,8,4.5,1.0,0.5
2022,14,ten,13,7.5,0.0,2.5
2022,15,ari,9,4.5,0.5,0.5
2022,15,atl,3,1.0,1.0,0.0
2022,15,bal,11,2.5,1.0,1.0
2022,15,buf,11,2.0,1.0,0.0
2022,15,car,9,2.5,0.0,1.0
2022,15,chi,9,4.0,1.0,2.5
2022,15,cin,12,5.5,0.0,2.5
2022,15,cle,12,0.5,0.0,0.5
2022,15,dal,6,1.5,0.0,1.0
2022,15,den,13,5.5,0.5,3.5
2022,15,det,12,5.5,1.5,1.0
2022,15,gb,10,1.0,1.0,0.0
2022,15,hou,15,7.5,1.5,3.0
2022,15,ind,4,3.0,0.0,1.0
2022,15,jax,7,3.0,0.5,0.5
2022,15,kc,14,1.0,0.0,0.5
2022,15,la,11,5.5,0.5,1.0
2022,15,lac,7,2.5,0.5,0.0
2022,15,lv,10,4.5,2.0,0.5
2022,15,mia,12,4.5,0.5,2.0
2022,15,min,10,2.5,0.5,0.0
2022,15,ne,10,6.0,1.5,2.5
2022,15,no,12,5.0,0.0,1.5
2022,15,nyg,12,5.5,2.0,1.0
2022,15,nyj,10,4.0,0.0,2.0
2022,15,phi,14,1.0,0.0,0.0
2022,15,pit,9,2.0,0.0,1.0
2022,15,sea,12,2.5,0.0,0.5
2022,15,sf,11,7.5,0.0,2.5
2022,15,tb,12,7.0,0.5,0.5
2022,15,ten,15,7.0,0.0,3.0
2022,15,was,14,3.0,1.0,0.5
2022,16,ari,14,5.5,1.0,1.5
2022,16,atl,2,1.0,1.0,0.0
2022,16,bal,11,3.5,0.0,1.5
2022,16,buf,13,3.0,1.0,0.0
2022,16,car,6,0.0,0.0,0.0
2022,16,chi,13,6.5,2.0,3.0
2022,16,cin,12,3.0,0.0,0.5
2022,16,cle,14,1.5,0.0,0.0
2022,16,dal,9,4.0,0.0,0.5
2022,16,den,9,4.0,1.0,2.0
2022,16,det,9,4.0,1.5,1.0
2022,16,gb,9,1.0,1.0,0.0
2022,16,hou,12,4.0,1.5,2.0
2022,16,ind,4,2.0,0.0,1.0
2022,16,jax,8,5.5,2.0,0.5
2022,16,kc,12,3.0,0.0,1.0
2022,16,la,8,7.0,1.0,2.0
2022,16,lac,7,1.0,0.0,0.0
2022,16,lv,9,4.0,1.5,0.5
2022,16,mia,17,5.0,1.5,2.0
2022,16,min,6,2.0,1.0,0.0
2022,16,ne,10,6.0,0.0,3.0
2022,16,no,11,6.5,0.5,3.5
2022,16,nyg,7,2.0,1.0,0.0
2022,16,nyj,10,5.5,0.0,3.5
2022,16,phi,17,2.5,0.0,2.5
2022,16,pit,11,1.5,0.0,0.5
2022,16,sea,15,5.0,0.0,3.0
2022,16,sf,14,5.5,0.0,2.5
2022,16,tb,15,8.0,2.0,0.5
2022,16,ten,18,9.5,3.0,1.5
2022,16,was,7,2.0,1.0,0.0
2022,17,ari,13,5.0,0.5,1.5
2022,17,atl,5,3.5,1.5,1.0
2022,17,bal,15,3.5,0.0,1.5
2022,17,buf,11,0.5,0.0,0.0
2022,17,car,10,3.0,0.5,1.0
2022,17,chi,10,0.0,0.0,0.0
2022,17,cin,6,0.5,0.0,0.0
2022,17,cle,12,0.5,0.0,0.0
2022,17,dal,9,2.0,0.0,0.5
2022,17,den,17,5.0,1.0,2.0
2022,17,det,9,3.5,1.5,0.5
2022,17,gb,11,1.0,0.0,0.5
2022,17,hou,8,2.5,1.0,1.5
2022,17,ind,5,3.5,0.0,2.0
2022,17,jax,6,3.0,0.5,0.5
2022,17,kc,6,0.0,0.0,0.0
2022,17,la,10,5.0,1.0,2.5
2022,17,lac,5,1.5,0.0,0.5
2022,17,lv,8,1.0,0.5,0.5
2022,17,mia,16,5.0,2.0,2.0
2022,17,min,4,2.0,1.0,0.0
2022,17,ne,13,6.5,0.0,3.5
2022,17,no,11,5.5,1.0,1.5
2022,17,nyg,4,1.5,0.0,0.0
2022,17,nyj,9,3.5,0.5,1.0
2022,17,phi,15,3.0,1.0,1.0
2022,17,pit,8,2.0,0.0,0.0
2022,17,sea,14,4.0,0.5,2.5
2022,17,sf,13,4.0,0.0,2.0
2022,17,tb,15,5.0,0.5,0.5
2022,17,ten,12,11.0,1.0,2.0
2022,17,was,14,5.0,1.0,1.0
2022,18,ari,19,10.0,0.0,4.0
2022,18,atl,4,1.0,1.0,0.0
2022,18,bal,13,4.0,0.0,2.0
2022,18,buf,10,0.0,0.0,0.0
2022,18,car,9,2.5,0.0,0.5
2022,18,chi,11,4.5,0.0,1.0
2022,18,cin,2,0.5,0.0,0.0
2022,18,cle,10,3.5,1.0,0.0
2022,18,dal,7,3.0,1.5,0.5
2022,18,den,16,5.5,1.5,2.0
2022,18,det,8,3.5,1.5,0.5
2022,18,gb,11,0.5,0.0,0.5
2022,18,hou,6,3.5,1.0,1.5
2022,18,ind,7,3.0,0.0,2.0
2022,18,jax,7,3.5,0.5,0.5
2022,18,kc,6,3.0,0.5,1.5
2022,18,la,9,4.0,1.0,1.0
2022,18,lac,8,0.5,0.0,0.5
2022,18,lv,8,1.5,0.0,0.5
2022,18,mia,16,6.5,2.0,3.0
2022,18,min,7,4.5,1.0,0.0
2022,18,ne,9,2.5,0.0,1.0
2022,18,no,11,5.5,2.0,1.0
2022,18,nyg,6,3.5,0.5,0.0
2022,18,nyj,12,7.5,3.5,1.0
2022,18,phi,16,5.5,1.0,0.5
2022,18,pit,11,2.0,0.0,0.0
2022,18,sea,17,3.5,1.0,1.5
2022,18,sf,12,6.0,1.0,1.0
2022,18,tb,12,6.5,1.0,0.5
2022,18,ten,11,3.5,0.5,0.5
2022,18,was,12,8.0,2.5,1.0
2022,19,bal,14,4.5,1.0,2.5
2022,19,buf,9,1.0,0.0,0.5
2022,19,cin,3,1.0,1.0,0.0
2022,19,dal,6,1.0,0.0,0.0
2022,19,jax,6,2.5,0.5,1.5
2022,19,lac,8,0.5,0.0,0.5
2022,19,mia,17,6.5,2.5,3.5
2022,19,min,6,1.5,0.0,0.5
2022,19,nyg,8,0.0,0.0,0.0
2022,19,sea,14,2.0,0.5,0.5
2022,19,sf,10,2.0,0.0,1.0
2022,19,tb,14,6.5,2.5,1.0
2022,20,buf,9,1.0,0.0,0.0
2022,20,cin,7,3.0,2.0,0.0
2022,20,dal,7,1.5,1.0,0.0
2022,20,jax,6,3.0,1.0,1.5
2022,20,kc,4,1.0,0.0,1.0
2022,20,nyg,7,0.5,0.0,0.0
2022,20,phi,13,1.0,0.0,0.0
2022,20,sf,6,2.0,0.0,1.0
2022,21,cin,8,2.0,2.0,0.0
2022,21,kc,8,1.5,0.0,1.5
2022,21,phi,13,0.0,0.0,0.0
2022,21,sf,7,2.0,0.0,1.5
2022,22,kc,8,0.0,0.0,0.0
2022,22,phi,14,0.5,0.0,0.5
2023,1,ari,4,2.0,1.0,1.0
2023,1,atl,4,2.0,0.0,1.0
2023,1,bal,4,1.5,0.0,0.5
2023,1,buf,1,0.0,0.0,0.0
2023,1,car,6,1.5,0.0,1.5
2023,1,chi,7,1.0,0.0,0.5
2023,1,cin,5,1.0,0.0,0.0
2023,1,cle,7,0.5,0.0,0.0
2023,1,dal,6,3.5,1.5,0.0
2023,1,den,5,1.0,0.0,0.5
2023,1,det,4,1.0,0.0,0.0
2023,1,gb,6,1.5,0.0,1.5
2023,1,hou,5,3.5,0.0,1.5
2023,1,ind,4,0.5,0.0,0.5
2023,1,jax,2,2.0,0.0,0.0
2023,1,kc,8,0.5,0.0,0.5
2023,1,la,5,1.5,0.0,1.5
2023,1,lac,2,2.0,0.0,0.0
2023,1,lv,3,2.5,0.0,0.5
2023,1,mia,11,3.0,1.0,0.5
2023,1,min,3,0.5,0.0,0.0
2023,1,ne,7,3.5,1.0,1.5
2023,1,no,6,2.5,0.0,1.5
2023,1,nyg,8,4.5,0.0,1.5
2023,1,nyj,4,1.5,1.0,0.5
2023,1,phi,2,0.0,0.0,0.0
2023,1,pit,2,0.5,0.0,0.0
2023,1,sea,13,3.0,0.5,1.0
2023,1,sf,13,1.0,0.0,0.5
2023,1,tb,6,1.0,0.5,0.0
2023,1,ten,8,2.0,0.5,0.0
2023,1,was,5,1.0,0.0,0.0
2023,2,ari,6,3.5,0.5,0.0
2023,2,atl,5,1.5,0.0,0.0
2023,2,bal,6,4.5,2.0,0.5
2023,2,buf,1,0.0,0.0,0.0
2023,2,car,3,0.5,0.0,0.5
2023,2,chi,5,2.0,1.0,0.0
2023,2,cin,8,1.5,0.0,0.5
2023,2,cle,10,1.5,0.0,0.5
2023,2,dal,6,3.0,1.5,0.5
2023,2,den,5,2.0,0.0,1.0
2023,2,det,5,4.0,1.0,0.0
2023,2,gb,9,2.0,0.5,1.0
2023,2,hou,13,3.5,0.5,0.5
2023,2,ind,6,1.5,0.5,1.0
2023,2,jax,5,3.5,1.0,0.0
2023,2,kc,9,1.0,0.0,1.0
2023,2,la,8,2.0,0.5,0.5
2023,2,lac,5,4.5,0.0,1.0
2023,2,lv,8,2.0,0.0,1.0
2023,2,mia,11,3.0,0.5,0.5
2023,2,min,3,2.0,1.5,0.0
2023,2,ne,8,3.0,2.0,0.5
2023,2,no,5,1.0,0.0,0.5
2023,2,nyg,11,2.5,0.5,1.0
2023,2,nyj,4,2.0,1.0,0.5
2023,2,phi,5,3.5,0.0,1.0
2023,2,pit,8,2.0,0.0,2.0
2023,2,sea,10,4.0,1.0,0.0
2023,2,sf,5,1.0,0.0,0.0
2023,2,tb,7,3.5,0.0,0.0
2023,2,ten,9,3.0,0.5,0.5
2023,2,was,5,1.0,0.0,0.0
2023,3,ari,4,2.5,0.0,0.0
2023,3,atl,5,1.0,0.0,0.5
2023,3,bal,9,7.0,2.0,2.0
2023,3,buf,9,0.0,0.0,0.0
2023,3,car,6,1.5,0.0,1.0
2023,3,chi,7,2.5,0.5,0.0
2023,3,cin,7,1.5,0.0,1.5
2023,3,cle,12,1.5,0.5,0.0
2023,3,dal,9,2.5,1.5,0.0
2023,3,den,4,2.5,0.0,0.0
2023,3,det,9,6.0,2.0,2.0
2023,3,gb,9,4.5,1.5,1.0
2023,3,hou,12,4.5,0.5,0.0
2023,3,ind,6,3.5,1.5,1.0
2023,3,jax,6,3.5,0.0,1.0
2023,3,kc,10,3.5,0.0,2.0
2023,3,la,5,0.5,0.0,0.5
2023,3,lac,8,4.0,0.0,1.0
2023,3,lv,8,0.5,0.0,0.0
2023,3,mia,11,4.5,0.5,2.5
2023,3,min,6,1.5,0.5,0.0
2023,3,ne,9,2.5,1.5,0.0
2023,3,no,7,3.0,0.0,2.0
2023,3,nyg,6,5.0,2.0,1.5
2023,3,nyj,9,3.5,1.5,0.0
2023,3,phi,12,2.0,0.0,2.0
2023,3,pit,8,1.0,0.0,1.0
2023,3,sea,18,7.5,1.5,2.0
2023,3,sf,2,1.0,0.0,0.5
2023,3,tb,9,4.0,0.5,0.0
2023,3,ten,11,3.5,1.0,1.5
2023,3,was,7,2.0,0.0,1.5
2023,4,ari,9,4.0,0.5,1.0
2023,4,atl,3,1.5,0.0,1.5
2023,4,bal,11,8.0,1.5,2.5
2023,4,buf,8,1.0,0.0,0.0
2023,4,car,12,2.5,0.0,1.0
2023,4,chi,6,3.5,0.0,0.5
2023,4,cin,5,2.5,0.0,2.0
2023,4,cle,10,1.0,0.0,1.0
2023,4,dal,8,2.5,2.0,0.5
2023,4,den,6,3.5,0.0,0.0
2023,4,det,9,5.5,3.0,1.5
2023,4,gb,10,6.5,2.5,1.0
2023,4,hou,13,4.5,2.5,0.0
2023,4,ind,9,3.5,2.5,0.5
2023,4,jax,8,4.5,0.5,1.5
2023,4,kc,14,2.0,0.0,0.0
2023,4,la,7,2.0,0.5,1.0
2023,4,lac,13,6.0,1.0,1.0
2023,4,lv,8,3.5,0.0,0.5
2023,4,mia,12,3.0,1.0,0.5
2023,4,min,9,2.5,0.5,0.5
2023,4,ne,6,2.5,0.5,0.0
2023,4,no,7,4.0,1.0,1.0
2023,4,nyg,6,2.0,1.0,1.0
2023,4,nyj,6,2.0,1.0,0.0
2023,4,phi,10,2.5,0.0,1.0
2023,4,pit,11,2.0,1.0,0.0
2023,4,sea,18,6.5,1.5,1.0
2023,4,sf,8,3.0,0.0,2.0
2023,4,tb,7,5.5,0.0,0.0
2023,4,ten,10,5.0,1.0,1.0
2023,4,was,5,1.5,0.0,1.0
2023,5,ari,9,4.0,1.0,0.5
2023,5,bal,11,5.5,1.5,1.5
2023,5,buf,11,3.5,0.0,0.0
2023,5,car,10,3.5,1.0,1.0
2023,5,chi,5,4.0,0.5,1.0
2023,5,cin,7,3.0,0.0,0.5
2023,5,dal,12,1.5,0.0,1.0
2023,5,den,10,3.5,0.5,0.5
2023,5,det,13,8.0,1.0,4.5
2023,5,gb,12,4.0,0.0,0.5
2023,5,hou,17,4.5,1.5,0.5
2023,5,ind,9,3.5,1.0,0.5
2023,5,jax,10,6.0,0.0,2.0
2023,5,kc,10,1.5,0.5,0.0
2023,5,la,10,2.5,1.5,0.0
2023,5,lv,8,2.5,0.0,0.5
2023,5,mia,12,3.5,2.0,0.0
2023,5,min,9,2.0,0.0,0.5
2023,5,ne,13,6.0,1.5,0.5
2023,5,no,13,5.0,2.0,1.5
2023,5,nyg,11,4.5,3.0,1.0
2023,5,nyj,9,4.0,1.0,0.0
2023,5,phi,9,5.5,1.0,1.5
2023,5,pit,12,5.5,2.0,1.0
2023,5,sf,8,1.5,0.5,1.0
2023,5,ten,12,4.0,1.0,1.0
2023,5,was,6,0.5,0.0,0.5
2023,6,ari,12,5.0,0.5,1.0
2023,6,atl,4,0.0,0.0,0.0
2023,6,bal,8,1.5,0.0,0.5
2023,6,buf,8,1.5,0.0,1.0
2023,6,car,16,8.0,2.0,3.0
2023,6,chi,12,6.0,0.5,4.0
2023,6,cin,6,3.0,0.0,0.5
2023,6,cle,8,4.0,1.5,2.5
2023,6,dal,18,3.5,0.5,0.0
2023,6,den,9,3.5,0.0,0.5
2023,6,det,13,8.0,1.0,3.5
2023,6,hou,14,1.5,0.0,1.0
2023,6,ind,8,2.0,1.5,0.5
2023,6,jax,7,4.5,1.0,1.0
2023,6,kc,10,1.5,0.0,0.5
2023,6,la,8,1.5,0.5,0.0
2023,6,lac,11,3.5,0.0,0.5
2023,6,lv,11,2.5,1.0,0.0
2023,6,mia,11,4.5,1.5,1.5
2023,6,min,5,0.5,0.0,0.5
2023,6,ne,17,12.0,4.0,2.5
2023,6,no,13,5.5,1.5,2.0
2023,6,nyg,18,8.5,4.0,2.5
2023,6,nyj,10,5.0,0.0,1.0
2023,6,phi,10,5.0,0.0,1.0
2023,6,sea,12,4.0,1.5,0.5
2023,6,sf,5,1.0,0.0,0.5
2023,6,tb,11,1.5,0.0,0.0
2023,6,ten,11,4.0,0.5,1.0
2023,6,was,5,1.5,0.0,0.0
2023,7,ari,13,7.0,1.0,1.5
2023,7,atl,1,0.0,0.0,0.0
2023,7,bal,8,2.5,0.0,0.0
2023,7,buf,12,2.5,0.0,1.0
2023,7,chi,12,6.5,2.0,2.0
2023,7,cle,12,3.0,0.0,1.5
2023,7,den,6,1.0,0.0,1.0
2023,7,det,12,5.0,1.0,3.0
2023,7,gb,10,5.5,1.0,0.5
2023,7,ind,6,2.5,1.0,1.5
2023,7,jax,6,5.0,1.5,1.5
2023,7,kc,10,1.5,0.0,1.0
2023,7,la,10,3.5,0.0,1.5
2023,7,lac,15,5.0,0.0,1.0
2023,7,lv,8,3.0,0.0,1.0
2023,7,mia,12,3.0,0.5,0.5
2023,7,min,4,2.0,1.0,0.5
2023,7,ne,21,11.0,3.0,2.0
2023,7,no,14,7.0,3.0,1.5
2023,7,nyg,15,4.5,3.5,0.5
2023,7,phi,11,2.0,0.0,0.0
2023,7,pit,9,1.0,0.0,1.0
2023,7,sea,11,2.5,1.5,1.0
2023,7,sf,7,3.0,1.0,1.5
2023,7,tb,4,1.0,0.0,0.0
2023,7,was,10,0.0,0.0,0.0
2023,8,ari,9,5.5,1.0,1.5
2023,8,atl,5,2.0,0.0,0.0
2023,8,bal,7,2.5,0.0,1.0
2023,8,buf,10,3.5,0.0,2.0
2023,8,car,14,4.5,0.5,1.0
2023,8,chi,11,4.5,1.5,1.0
2023,8,cin,5,2.0,0.0,1.0
2023,8,cle,15,3.0,0.5,2.0
2023,8,dal,2,0.5,0.5,0.0
2023,8,den,5,0.5,0.0,0.5
2023,8,det,9,5.5,2.5,1.5
2023,8,gb,11,2.0,0.5,0.5
2023,8,hou,13,4.5,0.5,2.5
2023,8,ind,8,4.5,1.0,1.5
2023,8,jax,8,4.5,1.0,1.5
2023,8,kc,5,1.0,0.0,0.0
2023,8,la,9,2.5,0.5,1.5
2023,8,lac,14,3.0,0.0,1.5
2023,8,lv,10,2.5,0.0,0.0
2023,8,mia,15,4.5,0.5,1.5
2023,8,min,5,3.0,0.5,1.5
2023,8,ne,13,5.0,2.0,0.0
2023,8,no,16,6.5,2.0,2.0
2023,8,nyg,13,5.5,2.0,2.5
2023,8,nyj,11,3.5,1.0,1.5
2023,8,phi,6,1.5,0.0,0.0
2023,8,pit,12,1.5,0.0,0.0
2023,8,sea,21,4.0,1.0,1.5
2023,8,sf,6,2.0,0.5,1.5
2023,8,tb,6,3.5,1.0,1.0
2023,8,ten,14,3.5,0.0,2.0
2023,8,was,10,3.0,1.0,0.5
2023,9,ari,7,4.5,1.0,2.5
2023,9,atl,8,3.0,0.0,2.0
2023,9,bal,10,2.5,1.0,0.0
2023,9,buf,8,2.0,0.0,0.0
2023,9,car,19,5.0,0.0,1.5
2023,9,chi,10,5.5,1.5,1.0
2023,9,cin,8,2.5,0.5,0.5
2023,9,cle,19,3.5,0.5,1.0
2023,9,dal,10,1.0,1.0,0.0
2023,9,gb,7,1.0,0.0,0.0
2023,9,hou,13,3.5,0.0,3.0
2023,9,ind,10,4.0,1.5,0.5
2023,9,kc,11,2.0,0.0,1.5
2023,9,la,12,4.5,0.5,2.0
2023,9,lac,9,4.0,0.0,1.5
2023,9,lv,9,4.5,1.0,1.0
2023,9,mia,14,6.0,2.0,1.5
2023,9,min,8,3.0,1.0,0.5
2023,9,ne,13,7.0,2.0,2.0
2023,9,no,12,2.0,0.0,0.5
2023,9,nyg,11,4.5,1.0,2.5
2023,9,nyj,10,3.0,1.0,0.5
2023,9,phi,10,4.0,1.0,2.0
2023,9,pit,6,1.5,0.0,0.0
2023,9,sea,13,2.0,1.0,0.5
2023,9,tb,11,4.0,1.0,0.0
2023,9,ten,13,4.5,1.0,1.5
2023,9,was,6,2.5,1.0,1.0
2023,10,ari,11,5.5,2.5,2.5
2023,10,atl,10,2.5,0.0,1.0
2023,10,bal,8,2.0,0.5,0.5
2023,10,buf,9,2.5,0.0,0.0
2023,10,car,14,6.5,0.0,3.0
2023,10,chi,11,6.5,1.0,3.0
2023,10,cin,8,4.0,0.0,2.0
2023,10,cle,14,4.0,1.0,2.5
2023,10,dal,6,0.5,0.0,0.5
2023,10,den,2,0.0,0.0,0.0
2023,10,det,8,3.0,1.5,0.5
2023,10,gb,10,4.5,1.5,0.0
2023,10,hou,24,9.5,0.0,4.5
2023,10,ind,7,3.5,0.0,2.0
2023,10,jax,7,3.0,0.5,1.0
2023,10,lac,3,0.0,0.0,0.0
2023,10,lv,13,2.0,1.0,0.5
2023,10,min,11,4.5,0.5,2.5
2023,10,ne,13,7.5,1.5,2.0
2023,10,no,7,2.5,0.0,1.5
2023,10,nyg,12,5.0,1.5,2.0
2023,10,nyj,8,3.5,2.0,0.0
2023,10,pit,5,2.0,0.0,0.0
2023,10,sea,17,3.0,1.0,1.5
2023,10,sf,11,5.0,1.5,0.0
2023,10,tb,12,4.5,1.0,0.5
2023,10,ten,16,6.0,2.0,1.5
2023,10,was,5,0.5,0.0,0.5
2023,11,ari,11,6.5,1.0,2.5
2023,11,bal,10,5.0,1.5,0.5
2023,11,buf,7,1.0,0.0,0.5
2023,11,car,14,6.0,0.0,2.5
2023,11,chi,10,2.5,0.0,0.5
2023,11,cin,10,3.5,0.0,2.5
2023,11,cle,19,3.0,1.0,1.0
2023,11,dal,8,0.5,0.0,0.5
2023,11,den,8,1.0,0.0,0.0
2023,11,det,7,2.5,1.0,0.0
2023,11,gb,10,2.5,0.0,0.0
2023,11,hou,21,6.5,0.0,1.5
2023,11,jax,7,4.0,0.5,2.0
2023,11,kc,9,0.5,0.0,0.5
2023,11,la,11,0.5,0.0,0.0
2023,11,lac,11,3.5,0.0,2.5
2023,11,lv,12,1.5,1.0,0.0
2023,11,mia,14,5.0,2.0,3.0
2023,11,min,12,4.5,0.5,2.5
2023,11,nyg,17,3.0,1.5,0.0
2023,11,nyj,10,6.0,2.0,1.5
2023,11,phi,5,2.0,0.0,1.0
2023,11,pit,8,3.5,0.0,0.5
2023,11,sea,11,3.0,0.5,1.5
2023,11,sf,8,3.5,2.0,0.0
2023,11,tb,8,3.0,0.5,0.0
2023,11,ten,15,4.0,1.5,1.0
2023,11,was,8,3.0,0.0,2.0
2023,12,ari,10,6.5,0.0,2.5
2023,12,atl,6,1.5,0.0,1.5
2023,12,bal,12,6.0,0.5,2.5
2023,12,buf,8,2.0,0.0,0.0
2023,12,car,11,6.5,0.0,1.0
2023,12,chi,7,3.5,1.0,1.0
2023,12,cin,14,5.5,1.0,2.5
2023,12,cle,19,3.5,0.0,1.0
2023,12,dal,10,1.5,0.0,0.5
2023,12,den,9,1.0,0.0,0.5
2023,12,det,4,1.0,1.0,0.0
2023,12,gb,17,5.5,0.0,3.0
2023,12,hou,12,4.5,0.5,2.0
2023,12,ind,5,3.5,1.0,1.0
2023,12,jax,4,2.0,0.0,0.5
2023,12,kc,7,3.0,0.0,3.0
2023,12,la,15,1.5,0.0,0.5
2023,12,lac,12,3.0,0.0,2.0
2023,12,lv,8,3.0,0.5,0.0
2023,12,mia,13,5.5,3.5,2.0
2023,12,min,7,1.5,0.0,0.5
2023,12,ne,9,3.5,1.0,1.0
2023,12,no,8,2.5,0.0,1.0
2023,12,nyg,15,3.5,1.0,1.5
2023,12,nyj,13,3.5,1.5,0.5
2023,12,phi,10,4.5,0.0,2.5
2023,12,pit,9,2.5,0.0,0.0
2023,12,sea,15,4.0,0.5,2.5
2023,12,sf,8,2.0,1.0,0.0
2023,12,tb,11,4.5,0.0,0.5
2023,12,ten,12,3.0,1.0,1.0
2023,12,was,11,4.0,0.0,1.5
2023,13,ari,10,7.0,1.0,2.5
2023,13,atl,6,1.0,0.0,0.5
2023,13,car,19,6.5,0.5,2.0
2023,13,cin,13,2.0,0.5,0.0
2023,13,cle,18,4.0,1.0,2.0
2023,13,dal,9,0.5,0.0,0.5
2023,13,den,8,0.5,0.0,0.0
2023,13,det,7,2.5,0.5,1.0
2023,13,gb,15,6.0,0.0,2.5
2023,13,hou,11,3.0,0.0,2.0
2023,13,ind,8,2.0,0.0,1.0
2023,13,jax,4,2.0,0.0,1.5
2023,13,kc,8,1.5,0.0,0.5
2023,13,la,8,1.5,0.0,0.0
2023,13,lac,13,5.0,1.5,1.5
2023,13,mia,19,3.0,2.0,0.5
2023,13,ne,12,5.0,1.5,2.5
2023,13,no,11,6.0,0.5,2.5
2023,13,nyj,13,3.5,0.5,3.0
2023,13,phi,12,4.0,0.0,1.5
2023,13,pit,10,0.5,0.0,0.0
2023,13,sea,11,4.5,1.0,3.0
2023,13,sf,6,1.5,0.0,1.0
2023,13,tb,10,5.5,0.0,0.5
2023,13,ten,11,0.5,0.0,0.5
2023,13,was,4,2.5,0.5,0.0
2023,14,atl,11,6.5,1.5,0.5
2023,14,bal,9,1.5,0.0,0.0
2023,14,buf,8,1.0,0.0,0.5
2023,14,car,15,4.5,0.5,2.0
