player_id,season,xera,for_season
519151,2019,2.75,2020
552640,2019,3.43,2020
407845,2019,4.38,2020
573046,2019,4.89,2020
605359,2019,4.06,2020
571704,2019,2.6,2020
663465,2019,4.82,2020
621363,2019,2.93,2020
594840,2019,6.87,2020
606424,2019,4.23,2020
451584,2019,6.08,2020
518875,2019,6.04,2020
624133,2019,4.06,2020
657571,2019,4.96,2020
622446,2019,5.09,2020
594965,2019,3.72,2020
458681,2020,3.25,2021
608566,2020,4.21,2021
543294,2020,3.11,2021
650644,2020,4.42,2021
607536,2020,5.1,2021
622608,2020,4.64,2021
502043,2020,5.7,2021
669456,2020,2.62,2021
506433,2020,3.02,2021
571578,2020,5.1,2021
453286,2020,4.39,2021
605540,2020,2.9,2021
622491,2020,2.95,2021
668678,2020,3.66,2021
605400,2020,3.35,2021
664285,2020,3.82,2021
543037,2020,3.11,2021
554430,2020,3.58,2021
608337,2020,3.04,2021
471911,2020,3.79,2021
571760,2020,4.39,2021
545333,2020,2.1,2021
456501,2020,4.86,2021
594835,2020,3.82,2021
605200,2020,5.13,2021
547943,2020,3.13,2021
425844,2020,3.76,2021
571510,2020,5.27,2021
621244,2020,4.42,2021
594798,2020,2.73,2021
659275,2020,2.79,2021
605164,2020,3.04,2021
543475,2020,5.37,2021
452657,2020,5.77,2021
663903,2020,3.82,2021
425794,2020,4.48,2021
527048,2020,4.8,2021
605135,2020,3.82,2021
519144,2020,5.27,2021
542881,2020,4.8,2021
571666,2020,4.8,2021
572971,2020,4.27,2021
656302,2020,6.86,2021
621219,2020,5.03,2021
592866,2020,5.06,2021
592662,2020,6.44,2021
666200,2020,4.3,2021
628317,2020,2.75,2021
605288,2020,4.73,2021
657277,2020,5.23,2021
663978,2020,5.16,2021
434671,2020,5.44,2021
592332,2020,3.53,2021
621107,2020,3.33,2021
605513,2020,5.48,2021
518633,2020,4.7,2021
669203,2020,3.11,2021
641154,2020,3.16,2021
501985,2020,4.27,2021
656288,2020,4.36,2021
607192,2020,3.13,2021
593423,2020,4.64,2021
596133,2020,4.73,2021
543243,2020,3.87,2021
642232,2020,3.96,2021
656954,2020,4.13,2021
621121,2020,4.58,2021
502171,2020,6.32,2021
608723,2020,5.55,2021
592836,2020,5.0,2021
608331,2020,2.86,2021
669160,2020,4.21,2021
628711,2020,3.42,2021
640455,2020,3.96,2021
663460,2020,5.3,2021
607200,2020,5.59,2021
477132,2020,3.06,2021
543699,2020,6.61,2021
548389,2020,6.65,2021
641745,2020,4.42,2021
664299,2020,3.06,2021
572070,2020,4.58,2021
668676,2020,3.4,2021
656849,2020,4.39,2021
664141,2020,4.39,2021
622065,2020,6.4,2021
605483,2020,4.04,2021
474463,2020,4.77,2021
641816,2020,3.35,2021
677976,2020,4.1,2021
543135,2020,4.18,2021
643290,2020,6.2,2021
547888,2020,4.04,2021
641771,2020,6.69,2021
457918,2020,3.25,2021
579328,2020,3.33,2021
656756,2020,3.9,2021
458676,2020,4.04,2021
453562,2020,5.63,2021
518516,2020,7.78,2021
624418,2020,7.63,2021
543901,2020,5.34,2021
664199,2020,4.9,2021
543548,2020,4.8,2021
502706,2020,6.61,2021
643230,2020,4.36,2021
607644,2020,3.02,2021
664062,2020,3.33,2021
605347,2020,5.63,2021
592351,2020,5.77,2021
645261,2020,4.04,2021
676606,2020,4.3,2021
450203,2020,3.9,2021
656427,2020,5.03,2021
657140,2020,6.73,2021
592879,2020,5.77,2021
605397,2020,3.16,2021
458708,2020,4.51,2021
605182,2020,4.73,2021
607625,2020,4.7,2021
663776,2020,5.34,2021
664350,2020,2.97,2021
543101,2020,6.4,2021
608379,2020,4.54,2021
448179,2020,5.03,2021
592826,2020,4.33,2021
547942,2020,3.79,2021
502624,2020,6.52,2021
461829,2020,5.55,2021
641302,2020,4.8,2021
663465,2020,4.73,2021
641712,2020,3.58,2021
670950,2020,4.83,2021
527054,2020,8.8,2021
656232,2020,7.22,2021
547179,2020,3.23,2021
621111,2020,3.53,2021
665620,2020,4.67,2021
664045,2020,6.32,2021
643327,2020,6.73,2021
594965,2020,4.93,2021
571927,2020,6.99,2021
641540,2020,3.66,2021
622088,2020,2.92,2021
666120,2020,2.42,2021
570488,2020,4.24,2021
605242,2020,8.22,2021
607391,2020,6.08,2021
615698,2020,4.24,2021
669373,2020,4.48,2021
663554,2020,7.45,2021
592426,2020,4.61,2021
642545,2020,2.99,2021
608717,2020,3.63,2021
669432,2020,3.5,2021
676596,2020,3.28,2021
608718,2020,2.92,2021
663474,2020,3.76,2021
542882,2020,3.74,2021
641447,2020,5.37,2021
642547,2020,3.06,2021
518876,2020,3.9,2021
605130,2020,4.15,2021
642546,2020,2.64,2021
622772,2020,5.3,2021
542585,2020,4.21,2021
643511,2020,3.18,2021
605155,2020,8.12,2021
572362,2020,5.52,2021
594577,2020,2.38,2021
625643,2020,6.12,2021
650633,2020,4.8,2021
554431,2020,2.48,2021
595001,2020,4.73,2021
685493,2020,4.93,2021
544727,2020,4.48,2021
657053,2020,6.95,2021
596295,2020,4.04,2021
594795,2020,3.87,2021
664126,2020,3.3,2021
592644,2020,4.96,2021
596057,2020,3.68,2021
669211,2020,4.42,2021
664353,2020,5.27,2021
608032,2020,6.08,2021
664042,2020,5.27,2021
612434,2020,3.76,2021
533167,2020,5.03,2021
570240,2020,3.53,2021
657044,2020,3.23,2021
593974,2020,4.39,2021
596001,2020,5.59,2021
675921,2020,4.42,2021
622075,2020,3.55,2021
670912,2020,7.17,2021
622251,2020,3.87,2021
518813,2020,2.79,2021
621142,2020,4.48,2021
592767,2020,3.63,2021
501381,2020,3.35,2021
518489,2020,4.15,2021
607560,2020,4.77,2021
453172,2020,4.61,2021
641672,2020,4.86,2021
621242,2020,2.44,2021
641582,2020,4.48,2021
572888,2020,3.5,2021
592233,2020,3.84,2021
675916,2020,2.21,2021
605538,2020,2.71,2021
595014,2020,3.18,2021
640448,2020,3.55,2021
453268,2020,3.96,2021
545064,2020,9.76,2021
605525,2020,2.92,2021
622694,2020,3.23,2021
502239,2020,4.15,2021
489334,2020,3.33,2021
570632,2020,5.59,2021
656546,2020,5.96,2021
593372,2020,6.08,2021
608371,2020,2.17,2021
453281,2020,4.45,2021
593576,2020,3.84,2021
448855,2020,4.36,2021
593833,2020,3.82,2021
488984,2020,5.44,2021
598264,2020,5.1,2021
592741,2020,3.42,2021
668687,2020,3.84,2021
445276,2020,2.95,2021
519443,2020,6.78,2021
641729,2020,6.32,2021
642083,2020,2.97,2021
656547,2020,4.8,2021
664129,2020,5.0,2021
445213,2020,4.51,2021
642528,2020,4.45,2021
642207,2020,1.42,2021
642121,2020,4.51,2021
643338,2020,2.21,2021
660623,2020,5.52,2021
503569,2020,3.3,2021
542914,2020,2.08,2021
605488,2020,5.16,2021
676604,2020,5.52,2021
595928,2020,3.6,2021
641743,2020,5.63,2021
642397,2020,3.58,2021
571670,2020,3.35,2021
621295,2020,4.77,2021
605138,2020,3.82,2021
643316,2020,2.62,2021
461325,2020,3.11,2021
444468,2020,5.52,2021
642233,2020,3.79,2021
664208,2020,2.68,2021
665621,2020,7.49,2021
571901,2020,4.13,2021
650893,2020,4.77,2021
465657,2020,2.73,2021
641755,2020,3.45,2021
543507,2020,3.42,2021
453343,2020,3.45,2021
595918,2020,2.46,2021
670990,2020,4.18,2021
623470,2020,4.64,2021
660896,2020,3.45,2021
593144,2020,3.18,2021
518553,2020,5.89,2021
571710,2020,3.87,2021
650530,2020,4.27,2021
570666,2020,4.01,2021
605359,2020,2.32,2021
642152,2020,3.63,2021
608648,2020,2.77,2021
543883,2020,6.2,2021
519008,2020,5.93,2021
521230,2020,2.4,2021
543867,2020,3.71,2021
676051,2020,3.2,2021
621129,2020,3.37,2021
543339,2020,4.27,2021
572096,2020,1.97,2021
622092,2020,3.13,2021
573124,2020,3.6,2021
519151,2020,2.77,2021
628452,2020,2.46,2021
592346,2020,6.12,2021
656793,2020,6.0,2021
517008,2020,2.97,2021
621097,2020,5.03,2021
660600,2020,5.66,2021
607572,2020,3.79,2021
572020,2020,4.18,2021
592390,2020,8.69,2021
572193,2020,3.74,2021
596720,2020,5.52,2021
571656,2020,5.13,2021
650895,2020,2.86,2021
656186,2020,5.89,2021
642203,2020,4.64,2021
621249,2020,4.48,2021
467100,2020,7.92,2021
433589,2020,4.58,2021
660813,2020,2.9,2021
502026,2020,4.61,2021
670056,2020,4.1,2021
640470,2020,3.42,2021
656605,2020,6.08,2021
661255,2020,4.27,2021
643778,2020,3.9,2021
489265,2020,3.9,2021
592169,2020,4.67,2021
623474,2020,5.0,2021
642130,2020,2.88,2021
641941,2020,4.18,2021
656945,2020,3.53,2021
543272,2020,2.54,2021
543022,2020,5.2,2021
621052,2020,3.48,2021
518858,2020,5.13,2021
592612,2020,3.96,2021
458677,2020,3.4,2021
594987,2020,4.27,2021
521655,2020,6.2,2021
493603,2020,3.71,2021
598287,2020,4.1,2021
621345,2020,2.9,2021
672715,2020,4.1,2021
475479,2020,4.45,2021
663765,2020,5.55,2021
501789,2020,5.2,2021
548384,2020,3.11,2021
518617,2020,2.4,2021
605482,2020,4.33,2021
605240,2020,3.98,2021
621381,2020,4.67,2021
664948,2020,3.53,2021
657624,2020,7.68,2021
665152,2020,4.8,2021
573204,2020,3.18,2021
572125,2020,3.02,2021
663878,2020,4.64,2021
608335,2020,6.69,2021
592222,2020,3.13,2021
656222,2020,2.64,2021
446321,2020,3.63,2021
624647,2020,2.02,2021
572955,2020,3.76,2021
570663,2020,7.08,2021
657612,2020,3.82,2021
502202,2020,5.13,2021
670970,2020,5.63,2021
656464,2020,5.23,2021
459429,2020,2.44,2021
606930,2020,4.45,2021
623352,2020,2.99,2021
445926,2020,6.99,2021
502188,2020,6.36,2021
608665,2020,3.74,2021
626929,2020,7.54,2021
621368,2020,3.25,2021
595465,2020,4.83,2021
502154,2020,2.56,2021
571735,2020,6.16,2021
657571,2020,1.94,2021
663432,2020,3.09,2021
554430,2021,2.79,2022
645261,2021,3.5,2022
425794,2021,3.84,2022
621111,2021,3.06,2022
622491,2021,3.6,2022
543294,2021,4.92,2022
621244,2021,4.12,2022
593423,2021,3.92,2022
592332,2021,3.55,2022
592662,2021,3.6,2022
543475,2021,5.33,2022
608344,2021,4.92,2022
543135,2021,3.39,2022
641816,2021,3.73,2022
608566,2021,4.06,2022
450203,2021,3.37,2022
502043,2021,3.84,2022
640455,2021,4.12,2022
571578,2021,5.62,2022
605400,2021,3.39,2022
605397,2021,3.92,2022
628711,2021,3.13,2022
623167,2021,4.32,2022
573186,2021,4.3,2022
543037,2021,3.06,2022
572971,2021,6.19,2022
608337,2021,3.3,2022
605540,2021,3.27,2022
656302,2021,3.65,2022
542881,2021,4.21,2022
547943,2021,4.42,2022
425844,2021,4.38,2022
453286,2021,2.85,2022
489119,2021,4.12,2022
621121,2021,3.37,2022
506433,2021,3.27,2022
543101,2021,3.92,2022
593958,2021,3.47,2022
457918,2021,5.54,2022
622608,2021,4.32,2022
501985,2021,4.32,2022
605200,2021,6.19,2022
518876,2021,4.48,2022
608331,2021,3.45,2022
579328,2021,5.12,2022
601713,2021,3.78,2022
656756,2021,4.15,2022
448179,2021,4.48,2022
669203,2021,2.04,2022
592836,2021,4.57,2022
642232,2021,4.38,2022
571927,2021,4.03,2022
592351,2021,3.95,2022
458681,2021,2.72,2022
605135,2021,3.42,2022
669373,2021,5.47,2022
677651,2021,3.87,2022
452657,2021,5.16,2022
572070,2021,5.51,2022
615698,2021,4.06,2022
641745,2021,6.35,2022
518516,2021,4.32,2022
663554,2021,4.95,2022
592791,2021,3.92,2022
605288,2021,4.09,2022
668676,2021,4.57,2022
657277,2021,3.2,2022
607644,2021,4.01,2022
607200,2021,4.82,2022
663903,2021,4.57,2022
592314,2021,5.37,2022
594835,2021,4.95,2022
622072,2021,3.89,2022
518774,2021,5.37,2022
642547,2021,2.7,2022
543243,2021,3.22,2022
664285,2021,3.84,2022
571760,2021,4.35,2022
663460,2021,5.23,2022
605347,2021,5.4,2022
669432,2021,3.35,2022
605483,2021,4.79,2022
592767,2021,5.02,2022
664141,2021,4.54,2022
666120,2021,4.21,2022
607074,2021,2.68,2022
663465,2021,5.02,2022
660271,2021,3.32,2022
608379,2021,5.4,2022
640444,2021,5.16,2022
668678,2021,3.98,2022
640470,2021,4.48,2022
621219,2021,4.79,2022
663556,2021,4.51,2022
607536,2021,4.21,2022
641540,2021,4.69,2022
527048,2021,5.51,2022
669302,2021,4.06,2022
621076,2021,4.48,2022
592761,2021,4.12,2022
650644,2021,4.76,2022
661269,2021,4.57,2022
663474,2021,4.38,2022
607231,2021,5.19,2022
456501,2021,4.95,2022
641778,2021,3.89,2022
477132,2021,3.15,2022
596295,2021,4.06,2022
656605,2021,5.73,2022
453562,2021,6.15,2022
605452,2021,4.21,2022
666201,2021,3.35,2022
663978,2021,4.66,2022
501381,2021,4.89,2022
570632,2021,5.84,2022
502179,2021,4.86,2022
628317,2021,3.7,2022
547942,2021,4.54,2022
641302,2021,4.35,2022
592346,2021,6.68,2022
676596,2021,4.66,2022
621107,2021,3.87,2022
621368,2021,4.79,2022
543606,2021,4.63,2022
666200,2021,5.26,2022
545333,2021,3.42,2022
548389,2021,4.89,2022
669211,2021,5.26,2022
664299,2021,4.54,2022
664353,2021,3.89,2022
641154,2021,3.5,2022
624133,2021,2.64,2022
592826,2021,5.3,2022
660761,2021,4.42,2022
593334,2021,4.06,2022
474463,2021,5.69,2022
592866,2021,4.51,2022
669456,2021,3.68,2022
503449,2021,4.82,2022
677960,2021,5.19,2022
605164,2021,4.79,2022
502171,2021,3.95,2022
676840,2021,4.27,2022
656954,2021,7.07,2022
666159,2021,5.4,2022
641927,2021,4.51,2022
669212,2021,5.3,2022
656731,2021,3.81,2022
641482,2021,3.32,2022
660623,2021,4.21,2022
663776,2021,3.55,2022
593372,2021,5.96,2022
643377,2021,5.73,2022
672578,2021,4.42,2022
489334,2021,3.39,2022
622503,2021,4.18,2022
641771,2021,4.69,2022
446372,2021,4.12,2022
607192,2021,2.72,2022
608717,2021,3.84,2022
571510,2021,4.15,2022
656546,2021,4.63,2022
519043,2021,4.89,2022
543766,2021,4.54,2022
672715,2021,4.42,2022
643511,2021,2.85,2022
456034,2021,4.12,2022
594798,2021,1.55,2022
669060,2021,5.73,2022
656427,2021,4.89,2022
621249,2021,5.16,2022
642203,2021,5.54,2022
656529,2021,5.54,2022
621052,2021,3.55,2022
594577,2021,3.87,2022
605507,2021,3.63,2022
643338,2021,3.25,2022
608718,2021,3.65,2022
433589,2021,4.35,2022
663738,2021,6.27,2022
642152,2021,4.38,2022
593576,2021,3.03,2022
606149,2021,3.03,2022
518553,2021,3.78,2022
656876,2021,3.76,2022
448855,2021,4.48,2022
680686,2021,4.48,2022
605130,2021,3.32,2022
453268,2021,4.18,2022
612434,2021,4.15,2022
476595,2021,3.32,2022
642092,2021,5.19,2022
608335,2021,4.18,2022
676477,2021,2.94,2022
605242,2021,3.84,2022
500779,2021,4.86,2022
664208,2021,3.65,2022
570663,2021,4.66,2022
650893,2021,3.63,2022
641755,2021,3.95,2022
640448,2021,3.78,2022
663765,2021,4.69,2022
605280,2021,2.9,2022
592773,2021,3.98,2022
517008,2021,4.76,2022
670912,2021,5.77,2022
622253,2021,4.12,2022
656849,2021,5.96,2022
643256,2021,3.42,2022
595014,2021,2.58,2022
669145,2021,6.35,2022
656629,2021,2.81,2022
656557,2021,3.2,2022
533167,2021,6.47,2022
519293,2021,3.37,2022
642528,2021,2.2,2022
663986,2021,5.23,2022
552640,2021,3.01,2022
676051,2021,3.87,2022
661403,2021,2.24,2022
543272,2021,4.63,2022
445276,2021,2.81,2022
641394,2021,4.38,2022
429722,2021,5.84,2022
656288,2021,4.79,2022
493603,2021,3.73,2022
642397,2021,3.63,2022
650633,2021,4.76,2022
596133,2021,4.54,2022
628452,2021,2.47,2022
614179,2021,4.21,2022
608032,2021,4.3,2022
571670,2021,3.47,2022
500610,2021,3.08,2022
468504,2021,4.32,2022
606424,2021,3.3,2022
608716,2021,3.45,2022
521230,2021,1.99,2022
501625,2021,3.45,2022
605177,2021,3.08,2022
502202,2021,3.45,2022
573204,2021,3.98,2022
543507,2021,2.88,2022
542585,2021,4.12,2022
453343,2021,4.21,2022
554431,2021,3.01,2022
623149,2021,2.88,2022
622251,2021,3.89,2022
656685,2021,3.52,2022
641941,2021,4.57,2022
570666,2021,3.84,2022
518617,2021,4.32,2022
544727,2021,3.7,2022
592426,2021,4.03,2022
542914,2021,4.69,2022
489265,2021,3.5,2022
621295,2021,5.3,2022
621242,2021,2.66,2022
622250,2021,3.95,2022
642121,2021,3.08,2022
657612,2021,3.87,2022
592644,2021,6.43,2022
657093,2021,6.85,2022
608648,2021,3.87,2022
605447,2021,2.62,2022
641793,2021,3.84,2022
518633,2021,4.15,2022
593144,2021,4.35,2022
621237,2021,4.15,2022
656945,2021,4.66,2022
670950,2021,3.78,2022
642545,2021,5.69,2022
519151,2021,2.51,2022
608723,2021,5.96,2022
596057,2021,4.35,2022
657006,2021,4.03,2022
543521,2021,2.28,2022
669622,2021,3.01,2022
647315,2021,3.95,2022
622065,2021,5.84,2022
665152,2021,6.31,2022
572955,2021,3.42,2022
592390,2021,3.15,2022
547973,2021,3.81,2022
624522,2021,5.33,2022
518813,2021,5.54,2022
519326,2021,3.73,2022
607481,2021,2.62,2022
572193,2021,2.58,2022
613534,2021,4.06,2022
459429,2021,3.06,2022
664062,2021,3.68,2022
650496,2021,6.03,2022
676969,2021,5.65,2022
554340,2021,4.38,2022
670280,2021,2.51,2022
642701,2021,5.19,2022
471911,2021,4.82,2022
664948,2021,4.18,2022
571521,2021,5.33,2022
675916,2021,3.63,2022
641401,2021,2.92,2022
518886,2021,2.41,2022
592741,2021,3.84,2022
656420,2021,3.84,2022
650895,2021,2.79,2022
617228,2021,4.12,2022
676979,2021,3.3,2022
446321,2021,4.21,2022
660896,2021,3.55,2022
675921,2021,4.66,2022
677976,2021,6.81,2022
453178,2021,3.84,2022
642207,2021,2.83,2022
622694,2021,4.6,2022
542947,2021,3.01,2022
453265,2021,3.45,2022
502706,2021,4.09,2022
606160,2021,3.55,2022
669330,2021,3.52,2022
623352,2021,2.18,2022
605151,2021,3.92,2022
622092,2021,4.82,2022
448281,2021,4.27,2022
598264,2021,2.7,2022
542882,2021,5.23,2022
625643,2021,3.7,2022
663531,2021,6.47,2022
608665,2021,3.65,2022
453281,2021,5.65,2022
621345,2021,3.01,2022
608678,2021,3.42,2022
593974,2021,4.03,2022
656232,2021,4.01,2022
571901,2021,3.15,2022
643290,2021,5.02,2022
458708,2021,5.16,2022
622075,2021,5.37,2022
608638,2021,3.73,2022
663423,2021,5.3,2022
657053,2021,5.73,2022
571710,2021,4.3,2022
607237,2021,4.27,2022
643316,2021,4.09,2022
502624,2021,5.62,2022
621348,2021,4.82,2022
641835,2021,3.08,2022
543339,2021,3.32,2022
491624,2021,5.19,2022
641729,2021,3.95,2022
657031,2021,4.24,2022
659275,2021,3.98,2022
570257,2021,3.78,2022
641360,2021,3.08,2022
664854,2021,4.63,2022
548384,2021,3.81,2022
606303,2021,2.99,2022
645261,2022,2.92,2023
664285,2022,3.27,2023
527048,2022,3.62,2023
605400,2022,2.75,2023
571945,2022,3.91,2023
518876,2022,3.62,2023
425794,2022,4.55,2023
669203,2022,3.01,2023
543037,2022,3.39,2023
669456,2022,3.49,2023
657277,2022,3.64,2023
666201,2022,3.29,2023
594835,2022,4.52,2023
608566,2022,4.49,2023
592662,2022,3.62,2023
543475,2022,4.9,2023
601713,2022,4.68,2023
506433,2022,3.47,2023
615698,2022,4.31,2023
607536,2022,5.2,2023
669302,2022,4.14,2023
621244,2022,5.13,2023
656302,2022,2.73,2023
605135,2022,3.47,2023
663474,2022,3.59,2023
608344,2022,4.46,2023
605397,2022,3.32,2023
657140,2022,3.88,2023
641154,2022,3.67,2023
608331,2022,2.83,2023
450203,2022,4.14,2023
592791,2022,4.22,2023
592332,2022,3.34,2023
656756,2022,3.91,2023
502043,2022,4.37,2023
668678,2022,3.13,2023
571578,2022,6.27,2023
607074,2022,2.62,2023
542881,2022,3.17,2023
608337,2022,4.28,2023
518516,2022,5.62,2023
446372,2022,4.05,2023
628711,2022,2.81,2023
656605,2022,4.16,2023
664353,2022,4.55,2023
500779,2022,3.83,2023
640455,2022,4.08,2023
641540,2022,4.46,2023
434378,2022,2.66,2023
624133,2022,3.78,2023
641778,2022,4.14,2023
660271,2022,2.6,2023
456501,2022,4.11,2023
592836,2022,3.99,2023
680686,2022,4.31,2023
664141,2022,4.64,2023
471911,2022,4.08,2023
677651,2022,3.64,2023
663556,2022,2.75,2023
663776,2022,3.83,2023
502171,2022,3.13,2023
663903,2022,3.91,2023
605540,2022,3.17,2023
641745,2022,4.31,2023
641771,2022,5.3,2023
641482,2022,2.71,2023
622491,2022,3.34,2023
593423,2022,3.94,2023
554430,2022,3.08,2023
657746,2022,3.57,2023
663738,2022,5.07,2023
641712,2022,4.9,2023
605164,2022,4.37,2023
623167,2022,4.68,2023
663460,2022,5.73,2023
657248,2022,4.97,2023
425844,2022,4.77,2023
664299,2022,2.48,2023
656876,2022,3.52,2023
621076,2022,4.64,2023
607200,2022,5.48,2023
605200,2022,4.58,2023
573186,2022,3.91,2023
668676,2022,5.27,2023
453286,2022,2.88,2023
592789,2022,4.43,2023
622072,2022,3.91,2023
605488,2022,3.27,2023
605507,2022,5.1,2023
669923,2022,3.32,2023
672282,2022,4.11,2023
548389,2022,3.57,2023
605483,2022,3.25,2023
668881,2022,3.94,2023
596295,2022,4.55,2023
675911,2022,2.38,2023
448179,2022,4.02,2023
592351,2022,3.59,2023
608379,2022,4.58,2023
657006,2022,3.59,2023
458681,2022,3.67,2023
665152,2022,4.43,2023
669060,2022,5.55,2023
680694,2022,4.58,2023
641816,2022,3.64,2023
664062,2022,3.1,2023
656629,2022,3.94,2023
666120,2022,4.34,2023
477132,2022,2.5,2023
543243,2022,3.62,2023
502179,2022,4.9,2023
605182,2022,4.64,2023
624522,2022,4.37,2023
596001,2022,4.19,2023
669432,2022,4.84,2023
669373,2022,3.34,2023
676879,2022,3.67,2023
621112,2022,4.05,2023
669169,2022,5.3,2023
571800,2022,5.41,2023
668933,2022,3.99,2023
660761,2022,3.62,2023
543135,2022,4.28,2023
657093,2022,5.0,2023
669467,2022,3.75,2023
501985,2022,4.52,2023
605288,2022,4.93,2023
579328,2022,5.7,2023
656849,2022,3.88,2023
543606,2022,4.25,2023
621368,2022,4.8,2023
607259,2022,3.8,2023
592767,2022,4.11,2023
608723,2022,4.49,2023
666157,2022,3.83,2023
669952,2022,4.11,2023
502042,2022,4.9,2023
570632,2022,4.93,2023
592716,2022,4.31,2023
663372,2022,4.87,2023
641302,2022,5.37,2023
669330,2022,3.83,2023
622608,2022,5.17,2023
547179,2022,3.86,2023
672710,2022,4.46,2023
650644,2022,3.88,2023
622663,2022,3.06,2023
666200,2022,3.42,2023
593958,2022,4.14,2023
666129,2022,4.14,2023
592866,2022,3.67,2023
543294,2022,5.07,2023
642232,2022,4.46,2023
663559,2022,4.64,2023
541640,2022,3.62,2023
689225,2022,5.62,2023
670124,2022,5.85,2023
570666,2022,4.4,2023
676710,2022,4.68,2023
640444,2022,4.14,2023
669211,2022,3.62,2023
656271,2022,3.39,2023
669920,2022,5.41,2023
669145,2022,6.43,2023
592826,2022,4.68,2023
643511,2022,3.37,2023
642547,2022,2.66,2023
670174,2022,4.8,2023
642545,2022,4.08,2023
621107,2022,3.1,2023
676477,2022,3.1,2023
672851,2022,5.96,2023
571760,2022,3.42,2023
669022,2022,5.13,2023
656793,2022,3.72,2023
519043,2022,2.83,2023
572971,2022,5.44,2023
592761,2022,3.86,2023
605347,2022,3.2,2023
593334,2022,3.7,2023
592858,2022,5.44,2023
608328,2022,3.97,2023
643256,2022,3.64,2023
622253,2022,3.15,2023
445926,2022,4.4,2023
434671,2022,4.55,2023
641329,2022,3.22,2023
665795,2022,3.97,2023
605130,2022,2.97,2023
643377,2022,3.25,2023
669395,2022,3.78,2023
656945,2022,4.16,2023
605154,2022,3.59,2023
676664,2022,4.49,2023
518553,2022,4.49,2023
656970,2022,4.43,2023
680739,2022,5.13,2023
666808,2022,2.9,2023
608665,2022,3.52,2023
595881,2022,4.9,2023
519326,2022,5.3,2023
664208,2022,4.31,2023
643410,2022,3.94,2023
670950,2022,4.68,2023
640462,2022,3.67,2023
622503,2022,3.49,2023
608717,2022,4.16,2023
622694,2022,4.77,2023
605242,2022,3.97,2023
542914,2022,3.03,2023
621111,2022,4.31,2023
573124,2022,4.02,2023
641941,2022,3.97,2023
676684,2022,3.99,2023
571948,2022,3.39,2023
607625,2022,3.44,2023
543521,2022,3.06,2023
475479,2022,3.91,2023
608718,2022,3.72,2023
682171,2022,2.62,2023
621345,2022,2.44,2023
661403,2022,1.98,2023
656638,2022,3.2,2023
542888,2022,3.29,2023
606160,2022,2.75,2023
606424,2022,4.22,2023
663436,2022,4.64,2023
518617,2022,4.31,2023
640448,2022,3.27,2023
678394,2022,3.78,2023
502202,2022,3.64,2023
663986,2022,2.29,2023
661395,2022,2.19,2023
672578,2022,5.2,2023
623474,2022,2.83,2023
642758,2022,3.49,2023
592717,2022,4.52,2023
614179,2022,4.34,2023
656354,2022,4.58,2023
502085,2022,2.99,2023
666159,2022,3.99,2023
642397,2022,4.05,2023
518489,2022,3.94,2023
593576,2022,3.34,2023
682051,2022,5.59,2023
663855,2022,3.78,2023
600921,2022,5.27,2023
519293,2022,3.7,2023
543766,2022,4.64,2023
445276,2022,2.42,2023
571901,2022,4.37,2023
605280,2022,2.4,2023
571710,2022,3.64,2023
518886,2022,3.52,2023
621249,2022,4.14,2023
661309,2022,5.34,2023
605447,2022,3.25,2023
493603,2022,2.31,2023
663455,2022,4.9,2023
472610,2022,2.88,2023
656657,2022,5.81,2023
670167,2022,2.5,2023
665665,2022,3.88,2023
605218,2022,3.42,2023
671345,2022,3.64,2023
669212,2022,2.94,2023
669270,2022,3.8,2023
664747,2022,2.83,2023
642701,2022,3.94,2023
625643,2022,2.94,2023
642585,2022,2.54,2023
476595,2022,3.52,2023
656222,2022,3.62,2023
642152,2022,4.37,2023
596057,2022,4.4,2023
662253,2022,1.83,2023
650556,2022,2.92,2023
554340,2022,2.92,2023
596112,2022,4.84,2023
641360,2022,3.34,2023
453343,2022,4.84,2023
656557,2022,3.83,2023
628452,2022,3.15,2023
621363,2022,3.52,2023
656529,2022,2.71,2023
573204,2022,2.46,2023
453268,2022,2.52,2023
656412,2022,5.81,2023
607216,2022,4.08,2023
456713,2022,2.71,2023
623149,2022,2.6,2023
573009,2022,3.15,2023
605177,2022,2.97,2023
656353,2022,4.8,2023
670912,2022,3.15,2023
606303,2022,3.86,2023
676714,2022,3.8,2023
642207,2022,2.05,2023
664854,2022,2.07,2023
594798,2022,2.29,2023
592094,2022,2.08,2023
657376,2022,3.47,2023
608032,2022,4.14,2023
606149,2022,2.97,2023
621242,2022,1.7,2023
623451,2022,3.91,2023
521230,2022,2.58,2023
672335,2022,3.62,2023
623465,2022,2.19,2023
453178,2022,6.0,2023
572193,2022,3.27,2023
641729,2022,2.83,2023
571479,2022,3.49,2023
664123,2022,2.52,2023
621074,2022,3.67,2023
693821,2022,4.28,2023
641927,2022,4.71,2023
681911,2022,2.79,2023
455119,2022,2.5,2023
592773,2022,3.17,2023
643493,2022,3.94,2023
594577,2022,5.2,2023
593974,2022,2.66,2023
650895,2022,3.01,2023
542947,2022,3.78,2023
667463,2022,4.22,2023
608678,2022,3.72,2023
666374,2022,4.52,2023
617228,2022,4.31,2023
595345,2022,3.22,2023
571670,2022,3.01,2023
468504,2022,4.8,2023
670036,2022,3.59,2023
548384,2022,2.97,2023
