nhl_game_id,season,team,is_home,xgf,xga,shots_for,shots_against,gf,ga
2012020046,2012,DAL,1,2.4914,3.9341,34,53,2,3
2012020047,2012,CBJ,0,2.8322,2.5156,49,37,0,4
2012020047,2012,COL,1,2.5156,2.8322,37,49,4,0
2012020048,2012,EDM,1,4.5209,2.1365,52,46,2,1
2012020048,2012,L.A,0,2.1365,4.5209,46,52,1,2
2012020049,2012,ARI,0,3.849,5.0182,52,50,3,5
2012020049,2012,S.J,1,5.0182,3.849,50,52,5,3
2012020050,2012,BOS,1,3.8467,1.8178,42,31,4,2
2012020050,2012,NYI,0,1.8178,3.8467,31,42,2,4
2012020051,2012,BUF,1,2.2621,4.1353,47,52,1,3
2012020051,2012,CAR,0,4.1353,2.2621,52,47,3,1
2012020052,2012,N.J,1,3.8568,3.1928,44,34,3,2
2012020052,2012,WSH,0,3.1928,3.8568,34,44,2,3
2012020053,2012,OTT,0,3.3594,3.8984,50,45,4,6
2012020053,2012,T.B,1,3.8984,3.3594,45,50,6,4
2012020054,2012,DET,1,1.9927,2.4022,39,36,5,3
2012020054,2012,MIN,0,2.4022,1.9927,36,39,3,5
2012020055,2012,PIT,0,3.8446,2.4702,54,43,2,4
2012020055,2012,WPG,1,2.4702,3.8446,43,54,4,2
2012020056,2012,ANA,1,2.0051,3.1285,38,47,0,5
2012020056,2012,VAN,0,3.1285,2.0051,47,38,5,0
2012020057,2012,COL,0,1.7498,5.2485,37,53,0,4
2012020057,2012,S.J,1,5.2485,1.7498,53,37,4,0
2012020058,2012,NYR,1,4.7293,2.1624,53,26,5,2
2012020058,2012,TOR,0,2.1624,4.7293,26,53,2,5
2012020059,2012,CBJ,1,2.4754,2.5855,37,29,2,3
2012020059,2012,CHI,0,2.5855,2.4754,29,37,3,2
2012020060,2012,FLA,1,2.7026,2.388,50,37,1,7
2012020060,2012,PHI,0,2.388,2.7026,37,50,7,1
2012020061,2012,DAL,1,2.2777,2.315,34,41,3,4
2012020061,2012,STL,0,2.315,2.2777,41,34,4,3
2012020062,2012,ARI,1,3.8958,2.575,47,42,2,4
2012020062,2012,L.A,0,2.575,3.8958,42,47,4,2
2012020063,2012,CGY,1,4.0288,2.8933,45,31,4,3
2012020063,2012,EDM,0,2.8933,4.0288,31,45,3,4
2012020064,2012,ANA,1,1.5973,1.5337,37,35,2,2
2012020064,2012,NSH,0,1.5337,1.5973,35,37,2,2
2012020065,2012,BUF,0,2.0546,3.5442,34,39,2,3
2012020065,2012,WSH,1,3.5442,2.0546,39,34,3,2
2012020066,2012,OTT,1,1.9684,1.421,46,42,1,1
2012020066,2012,PIT,0,1.421,1.9684,42,46,1,1
2012020067,2012,MTL,1,3.1708,2.2327,47,38,4,3
2012020067,2012,N.J,0,2.2327,3.1708,38,47,3,4
2012020068,2012,PHI,0,3.903,2.326,41,32,1,5
2012020068,2012,T.B,1,2.326,3.903,32,41,5,1
2012020069,2012,CHI,1,1.6143,1.5996,34,38,2,1
2012020069,2012,DET,0,1.5996,1.6143,38,34,1,2
2012020070,2012,NYI,0,2.2872,4.5165,47,55,4,5
2012020070,2012,WPG,1,4.5165,2.2872,55,47,5,4
2012020071,2012,MIN,0,2.8181,2.4173,29,46,4,5
2012020071,2012,STL,1,2.4173,2.8181,46,29,5,4
2012020072,2012,S.J,1,3.1728,2.3616,34,41,4,1
2012020072,2012,VAN,0,2.3616,3.1728,41,34,1,4
2012020073,2012,BOS,0,4.1742,2.431,50,41,5,3
2012020073,2012,CAR,1,2.431,4.1742,41,50,3,5
2012020074,2012,CBJ,1,1.5611,1.4993,32,34,2,1
2012020074,2012,DAL,0,1.4993,1.5611,34,32,1,2
2012020075,2012,ARI,1,2.3867,1.6732,39,37,4,0
2012020075,2012,NSH,0,1.6732,2.3867,37,39,0,4
2012020076,2012,COL,0,3.054,4.0618,51,40,1,4
2012020076,2012,EDM,1,4.0618,3.054,40,51,4,1
2012020077,2012,L.A,1,2.5882,1.6573,42,29,2,2
2012020077,2012,VAN,0,1.6573,2.5882,29,42,2,2
2012020078,2012,BOS,1,2.5923,3.4449,39,35,1,1
2012020078,2012,N.J,0,3.4449,2.5923,35,39,1,1
2012020079,2012,BUF,1,2.7587,4.6471,42,35,3,4
2012020079,2012,TOR,0,4.6471,2.7587,35,42,4,3
2012020080,2012,NYR,1,2.058,1.8531,35,36,2,1
2012020080,2012,PHI,0,1.8531,2.058,36,35,1,2
2012020081,2012,MTL,1,1.4235,3.102,38,33,4,3
2012020081,2012,WPG,0,3.102,1.4235,33,38,3,4
2012020082,2012,OTT,1,1.8384,2.1509,40,39,3,2
2012020082,2012,WSH,0,2.1509,1.8384,39,40,2,3
2012020083,2012,NYI,0,2.682,2.6926,32,52,4,1
2012020083,2012,PIT,1,2.6926,2.682,52,32,1,4
2012020084,2012,FLA,0,2.0309,3.451,38,43,2,5
2012020084,2012,T.B,1,3.451,2.0309,43,38,5,2
2012020085,2012,DAL,0,1.4459,3.0168,34,43,1,4
2012020085,2012,DET,1,3.0168,1.4459,43,34,4,1
2012020086,2012,CBJ,0,1.9181,1.6422,33,32,2,3
2012020086,2012,MIN,1,1.6422,1.9181,32,33,3,2
2012020087,2012,ANA,0,2.4729,2.646,45,37,2,2
2012020087,2012,S.J,1,2.646,2.4729,37,45,2,2
2012020088,2012,MTL,0,2.9142,2.2086,44,36,1,5
2012020088,2012,OTT,1,2.2086,2.9142,36,44,5,1
2012020089,2012,CHI,0,2.0166,3.1097,48,38,2,2
2012020089,2012,MIN,1,3.1097,2.0166,38,48,2,2
2012020090,2012,ARI,1,2.0853,2.1756,44,38,1,2
2012020090,2012,EDM,0,2.1756,2.0853,38,44,2,1
2012020091,2012,COL,0,2.5183,2.6967,34,38,0,3
2012020091,2012,VAN,1,2.6967,2.5183,38,34,3,0
2012020092,2012,BOS,1,4.7225,4.0895,57,42,4,7
2012020092,2012,BUF,0,4.0895,4.7225,42,57,7,4
2012020093,2012,TOR,1,4.3722,2.1269,62,34,3,2
2012020093,2012,WSH,0,2.1269,4.3722,34,62,2,3
2012020094,2012,N.J,1,2.7839,4.2737,43,38,4,5
2012020094,2012,NYI,0,4.2737,2.7839,38,43,5,4
2012020095,2012,NYR,1,1.7739,3.5357,36,41,0,3
2012020095,2012,PIT,0,3.5357,1.7739,41,36,3,0
2012020096,2012,CBJ,1,1.8534,2.5026,35,38,1,4
2012020096,2012,STL,0,2.5026,1.8534,38,35,4,1
2012020097,2012,FLA,1,4.1014,1.881,44,41,6,3
2012020097,2012,WPG,0,1.881,4.1014,41,44,3,6
2012020098,2012,CGY,1,2.7734,2.1437,45,32,3,6
2012020098,2012,COL,0,2.1437,2.7734,32,45,6,3
2012020099,2012,L.A,1,2.7831,1.0174,43,23,1,1
2012020099,2012,NSH,0,1.0174,2.7831,23,43,1,1
2012020100,2012,EDM,0,1.7785,3.9604,34,57,2,2
2012020100,2012,S.J,1,3.9604,1.7785,57,34,2,2
2012020101,2012,PHI,0,1.7929,2.2147,43,33,2,3
2012020101,2012,WSH,1,2.2147,1.7929,33,43,3,2
2012020102,2012,CAR,1,3.7631,2.6831,44,48,1,0
2012020102,2012,OTT,0,2.6831,3.7631,48,44,0,1
2012020103,2012,T.B,1,2.3579,2.4146,31,43,8,3
2012020103,2012,WPG,0,2.4146,2.3579,43,31,3,8
2012020104,2012,DET,1,2.718,3.2232,35,37,5,3
2012020104,2012,STL,0,3.2232,2.718,37,35,3,5
2012020105,2012,ARI,0,2.4846,1.5007,44,35,3,3
2012020105,2012,DAL,1,1.5007,2.4846,35,44,3,3
2012020106,2012,CHI,0,2.365,1.7229,38,31,1,1
2012020106,2012,VAN,1,1.7229,2.365,31,38,1,1
2012020107,2012,ANA,1,2.1726,2.0678,43,34,3,1
2012020107,2012,MIN,0,2.0678,2.1726,34,43,1,3
2012020108,2012,N.J,0,2.0098,2.9946,26,40,1,5
2012020108,2012,PIT,1,2.9946,2.0098,40,26,5,1
2012020109,2012,BUF,0,2.3742,3.8653,42,49,1,6
2012020109,2012,MTL,1,3.8653,2.3742,49,42,6,1
2012020110,2012,COL,1,4.2327,2.2947,47,38,3,1
2012020110,2012,EDM,0,2.2947,4.2327,38,47,1,3
2012020111,2012,BOS,0,2.6652,2.0233,45,31,1,0
2012020111,2012,TOR,1,2.0233,2.6652,31,45,0,1
2012020112,2012,CAR,0,4.6233,2.2864,59,34,3,5
2012020112,2012,PHI,1,2.2864,4.6233,34,59,5,3
2012020113,2012,NYR,0,3.4526,2.4968,47,42,3,2
2012020113,2012,T.B,1,2.4968,3.4526,42,47,2,3
2012020114,2012,CBJ,1,2.6808,1.331,37,44,4,2
2012020114,2012,DET,0,1.331,2.6808,44,37,2,4
2012020115,2012,ARI,1,2.3092,1.5456,47,28,2,0
2012020115,2012,DAL,0,1.5456,2.3092,28,47,0,2
2012020116,2012,CGY,1,5.1002,1.587,61,30,2,2
2012020116,2012,CHI,0,1.587,5.1002,30,61,2,2
2012020117,2012,ANA,1,2.2675,3.7419,33,56,7,4
2012020117,2012,L.A,0,3.7419,2.2675,56,33,4,7
2012020118,2012,NSH,0,1.8748,2.0016,35,37,1,1
2012020118,2012,S.J,1,2.0016,1.8748,37,35,1,1
2012020119,2012,PIT,0,2.3802,2.3781,34,41,6,3
2012020119,2012,WSH,1,2.3781,2.3802,41,34,3,6
2012020120,2012,MTL,1,2.9565,2.6303,48,43,2,1
2012020120,2012,OTT,0,2.6303,2.9565,43,48,1,2
2012020121,2012,BUF,1,2.059,2.1937,29,40,3,4
2012020121,2012,FLA,0,2.1937,2.059,40,29,4,3
2012020122,2012,N.J,0,3.4177,2.3627,40,29,3,0
2012020122,2012,NYI,1,2.3627,3.4177,29,40,0,3
2012020123,2012,CAR,0,4.1286,4.3528,48,60,4,1
2012020123,2012,TOR,1,4.3528,4.1286,60,48,1,4
2012020124,2012,COL,1,3.1066,3.0936,37,42,2,3
2012020124,2012,DAL,0,3.0936,3.1066,42,37,3,2
2012020125,2012,ARI,1,1.7313,1.2723,45,35,2,1
2012020125,2012,MIN,0,1.2723,1.7313,35,45,1,2
2012020126,2012,EDM,1,1.8352,2.2038,32,50,2,3
2012020126,2012,VAN,0,2.2038,1.8352,50,32,3,2
2012020127,2012,ANA,1,2.872,2.0999,43,44,2,1
2012020127,2012,S.J,0,2.0999,2.872,44,43,1,2
2012020128,2012,N.J,1,2.3153,1.317,31,33,3,1
2012020128,2012,NYR,0,1.317,2.3153,33,31,1,3
2012020129,2012,NYI,1,4.4164,3.1756,51,36,2,4
2012020129,2012,PIT,0,3.1756,4.4164,36,51,4,2
2012020130,2012,TOR,0,1.7284,2.636,33,42,3,2
2012020130,2012,WSH,1,2.636,1.7284,42,33,2,3
2012020131,2012,CBJ,1,1.2412,1.8992,25,43,2,4
2012020131,2012,L.A,0,1.8992,1.2412,43,25,4,2
2012020132,2012,BUF,0,1.3971,2.5598,37,39,3,4
2012020132,2012,OTT,1,2.5598,1.3971,39,37,4,3
2012020133,2012,PHI,1,2.3481,2.7073,36,35,2,1
2012020133,2012,T.B,0,2.7073,2.3481,35,36,1,2
2012020134,2012,CGY,0,2.9589,2.6515,29,41,4,1
2012020134,2012,DET,1,2.6515,2.9589,41,29,1,4
2012020135,2012,FLA,0,1.1303,1.9294,25,36,2,3
2012020135,2012,WPG,1,1.9294,1.1303,36,25,3,2
2012020136,2012,NSH,0,2.1527,1.9974,30,40,6,1
2012020136,2012,STL,1,1.9974,2.1527,40,30,1,6
2012020137,2012,CHI,0,2.3044,2.6333,35,44,5,3
2012020137,2012,S.J,1,2.6333,2.3044,44,35,3,5
2012020138,2012,BOS,0,1.028,2.0723,33,28,2,1
2012020138,2012,MTL,1,2.0723,1.028,28,33,1,2
2012020139,2012,ANA,0,2.4709,2.2348,32,44,3,0
2012020139,2012,COL,1,2.2348,2.4709,44,32,0,3
2012020140,2012,DAL,0,2.9507,2.8874,43,39,3,2
2012020140,2012,EDM,1,2.8874,2.9507,39,43,2,3
2012020141,2012,BUF,1,4.1658,2.1958,56,42,4,4
2012020141,2012,MTL,0,2.1958,4.1658,42,56,4,4
2012020142,2012,N.J,1,4.6508,1.7475,42,22,4,2
2012020142,2012,T.B,0,1.7475,4.6508,22,42,2,4
2012020143,2012,NYI,0,1.9806,2.7464,39,34,1,4
2012020143,2012,NYR,1,2.7464,1.9806,34,39,4,1
2012020144,2012,FLA,0,2.57,2.6243,34,40,2,2
2012020144,2012,PHI,1,2.6243,2.57,40,34,2,2
2012020145,2012,PIT,1,2.6229,2.1363,41,34,5,2
2012020145,2012,WSH,0,2.1363,2.6229,34,41,2,5
2012020146,2012,CBJ,1,1.7693,2.0707,35,41,3,4
2012020146,2012,CGY,0,2.0707,1.7693,41,35,4,3
2012020147,2012,CAR,0,2.2608,2.7941,37,64,3,2
2012020147,2012,OTT,1,2.7941,2.2608,64,37,2,3
2012020148,2012,TOR,0,1.5608,1.0864,25,37,3,2
2012020148,2012,WPG,1,1.0864,1.5608,37,25,2,3
2012020149,2012,DET,0,2.1568,1.3201,40,41,5,1
2012020149,2012,STL,1,1.3201,2.1568,41,40,1,5
2012020150,2012,L.A,0,1.7302,1.3717,43,18,0,3
2012020150,2012,NSH,1,1.3717,1.7302,18,43,3,0
2012020151,2012,MIN,1,2.3268,2.0617,38,28,1,4
2012020151,2012,VAN,0,2.0617,2.3268,28,38,4,1
2012020152,2012,ARI,1,1.8772,2.9212,32,44,2,6
2012020152,2012,CHI,0,2.9212,1.8772,44,32,6,2
2012020153,2012,ANA,0,2.4257,2.5315,36,40,1,3
2012020153,2012,DAL,1,2.5315,2.4257,40,36,3,1
2012020154,2012,BOS,1,1.591,2.3135,36,38,2,0
2012020154,2012,T.B,0,2.3135,1.591,38,36,0,2
2012020155,2012,N.J,1,3.0684,1.7401,39,29,3,1
2012020155,2012,PIT,0,1.7401,3.0684,29,39,1,3
2012020156,2012,CAR,0,3.3023,4.2394,45,51,3,4
2012020156,2012,PHI,1,4.2394,3.3023,51,45,4,3
2012020157,2012,OTT,1,2.2011,2.0528,56,48,0,1
2012020157,2012,WPG,0,2.0528,2.2011,48,56,1,0
2012020158,2012,DET,1,3.2692,2.4109,45,34,2,1
2012020158,2012,EDM,0,2.4109,3.2692,34,45,1,2
2012020159,2012,ARI,0,1.5168,4.8054,34,51,0,0
2012020159,2012,S.J,1,4.8054,1.5168,51,34,0,0
2012020160,2012,MTL,1,2.7993,4.5729,51,37,0,6
2012020160,2012,TOR,0,4.5729,2.7993,37,51,6,0
2012020161,2012,BUF,0,1.8402,3.9492,23,58,3,2
2012020161,2012,NYI,1,3.9492,1.8402,58,23,2,3
2012020162,2012,FLA,0,1.5081,2.2718,31,35,0,5
2012020162,2012,WSH,1,2.2718,1.5081,35,31,5,0
2012020163,2012,ANA,0,1.6537,2.8673,29,45,5,5
2012020163,2012,STL,1,2.8673,1.6537,45,29,5,5
2012020164,2012,MIN,1,3.7869,2.0379,44,32,2,1
2012020164,2012,NSH,0,2.0379,3.7869,32,44,1,2
2012020165,2012,CGY,0,2.3128,2.6524,41,45,1,5
2012020165,2012,VAN,1,2.6524,2.3128,45,41,5,1
2012020166,2012,DET,1,2.2218,4.1449,37,59,3,2
2012020166,2012,L.A,0,4.1449,2.2218,59,37,2,3
2012020167,2012,CBJ,1,2.9141,1.7068,49,20,1,3
2012020167,2012,EDM,0,1.7068,2.9141,20,49,3,1
2012020168,2012,BOS,0,3.8968,1.5319,50,34,3,1
2012020168,2012,BUF,1,1.5319,3.8968,34,50,1,3
2012020169,2012,NYR,1,2.3342,1.5051,49,29,5,1
2012020169,2012,T.B,0,1.5051,2.3342,29,49,1,5
2012020170,2012,N.J,0,2.3627,2.0277,31,34,3,1
2012020170,2012,PIT,1,2.0277,2.3627,34,31,1,3
2012020171,2012,CHI,0,1.7091,1.4613,36,27,3,0
2012020171,2012,NSH,1,1.4613,1.7091,27,36,0,3
2012020172,2012,PHI,0,3.456,2.1222,55,38,2,5
2012020172,2012,TOR,1,2.1222,3.456,38,55,5,2
2012020173,2012,CAR,0,2.953,2.9453,41,36,6,4
2012020173,2012,NYI,1,2.9453,2.953,36,41,4,6
2012020174,2012,CBJ,1,2.4204,1.6781,46,33,6,2
2012020174,2012,S.J,0,1.6781,2.4204,33,46,2,6
2012020175,2012,L.A,0,2.4366,1.6431,30,34,4,1
2012020175,2012,STL,1,1.6431,2.4366,34,30,1,4
2012020176,2012,ARI,0,1.9804,4.0882,43,56,3,2
2012020176,2012,COL,1,4.0882,1.9804,56,43,2,3
2012020177,2012,CGY,1,2.0589,1.5316,34,28,1,1
2012020177,2012,MIN,0,1.5316,2.0589,28,34,1,1
2012020178,2012,CAR,0,2.9126,2.8751,27,41,4,2
2012020178,2012,N.J,1,2.8751,2.9126,41,27,2,4
2012020179,2012,BOS,1,2.3241,3.0717,49,32,3,3
2012020179,2012,NYR,0,3.0717,2.3241,32,49,3,3
2012020180,2012,BUF,0,4.1159,2.4345,52,45,0,2
2012020180,2012,OTT,1,2.4345,4.1159,45,52,2,0
2012020181,2012,MTL,0,2.1967,2.0126,47,32,3,3
2012020181,2012,T.B,1,2.0126,2.1967,32,47,3,3
2012020182,2012,FLA,1,2.3481,4.3679,40,43,5,6
2012020182,2012,WSH,0,4.3679,2.3481,43,40,6,5
2012020183,2012,PHI,0,2.0203,2.0631,28,42,3,2
2012020183,2012,WPG,1,2.0631,2.0203,42,28,2,3
2012020184,2012,NSH,1,1.4239,1.7589,34,37,1,0
2012020184,2012,S.J,0,1.7589,1.4239,37,34,0,1
2012020185,2012,ANA,0,3.0029,1.9366,38,35,2,2
2012020185,2012,CHI,1,1.9366,3.0029,35,38,2,2
2012020186,2012,DAL,0,2.2434,3.2002,42,46,4,1
2012020186,2012,EDM,1,3.2002,2.2434,46,42,1,4
2012020187,2012,MIN,0,2.7899,2.4776,34,42,1,2
2012020187,2012,VAN,1,2.4776,2.7899,42,34,2,1
2012020188,2012,OTT,0,2.605,2.655,43,38,2,4
2012020188,2012,PIT,1,2.655,2.605,38,43,4,2
2012020189,2012,DET,1,2.2789,2.5632,27,33,3,4
2012020189,2012,STL,0,2.5632,2.2789,33,27,4,3
2012020190,2012,CGY,1,3.2756,4.3959,36,46,7,4
2012020190,2012,DAL,0,4.3959,3.2756,46,36,4,7
2012020191,2012,NYI,0,2.496,3.3766,44,49,3,3
2012020191,2012,NYR,1,3.3766,2.496,49,44,3,3
2012020192,2012,CAR,1,3.4719,2.2063,50,35,3,1
2012020192,2012,TOR,0,2.2063,3.4719,35,50,1,3
2012020193,2012,T.B,1,2.3827,3.7377,40,53,3,4
2012020193,2012,WSH,0,3.7377,2.3827,53,40,4,3
2012020194,2012,FLA,1,1.9453,2.2141,34,38,0,1
2012020194,2012,MTL,0,2.2141,1.9453,38,34,1,0
2012020195,2012,ARI,0,0.8928,2.3544,29,36,0,3
2012020195,2012,NSH,1,2.3544,0.8928,36,29,3,0
2012020196,2012,COL,0,2.8726,2.1163,42,34,3,3
2012020196,2012,MIN,1,2.1163,2.8726,34,42,3,3
2012020197,2012,BOS,0,3.0604,2.5736,48,35,2,4
2012020197,2012,BUF,1,2.5736,3.0604,35,48,4,2
2012020198,2012,N.J,1,2.8313,2.6839,31,38,5,3
2012020198,2012,PHI,0,2.6839,2.8313,38,31,3,5
2012020199,2012,PIT,0,3.8703,2.987,45,44,3,1
2012020199,2012,WPG,1,2.987,3.8703,44,45,1,3
2012020200,2012,ANA,0,4.5468,3.5959,45,47,5,2
2012020200,2012,DET,1,3.5959,4.5468,47,45,2,5
2012020201,2012,CHI,1,3.7918,2.453,45,38,4,1
2012020201,2012,S.J,0,2.453,3.7918,38,45,1,4
2012020202,2012,CGY,1,2.4653,3.024,38,34,2,5
2012020202,2012,STL,0,3.024,2.4653,34,38,5,2
2012020203,2012,DAL,0,1.6737,1.9392,36,37,4,3
2012020203,2012,VAN,1,1.9392,1.6737,37,36,3,4
2012020204,2012,CBJ,0,0.999,1.6104,19,33,1,2
2012020204,2012,L.A,1,1.6104,0.999,33,19,2,1
2012020205,2012,OTT,0,1.8682,2.3375,49,40,0,3
2012020205,2012,TOR,1,2.3375,1.8682,40,49,3,0
2012020206,2012,MTL,1,2.3247,1.7316,39,31,4,1
2012020206,2012,PHI,0,1.7316,2.3247,31,39,1,4
2012020207,2012,N.J,0,3.002,3.5451,43,42,1,5
2012020207,2012,NYI,1,3.5451,3.002,42,43,5,1
2012020208,2012,FLA,1,3.2075,4.0212,47,52,5,6
2012020208,2012,T.B,0,4.0212,3.2075,52,47,6,5
2012020209,2012,ANA,0,1.8237,3.2719,34,46,2,2
2012020209,2012,NSH,1,3.2719,1.8237,46,34,2,2
2012020210,2012,ARI,1,4.096,2.1842,43,27,5,3
2012020210,2012,CBJ,0,2.1842,4.096,27,43,3,5
2012020211,2012,COL,0,3.0458,5.1492,44,67,4,6
2012020211,2012,EDM,1,5.1492,3.0458,67,44,6,4
2012020212,2012,BUF,1,4.1156,3.8461,42,49,3,4
2012020212,2012,PIT,0,3.8461,4.1156,49,42,4,3
2012020213,2012,CHI,1,3.3185,2.612,48,30,3,2
2012020213,2012,L.A,0,2.612,3.3185,30,48,2,3
2012020214,2012,BOS,0,2.6041,3.8911,42,50,3,2
2012020214,2012,WPG,1,3.8911,2.6041,50,42,2,3
2012020215,2012,CGY,0,3.2216,2.5372,42,43,4,3
2012020215,2012,DAL,1,2.5372,3.2216,43,42,3,4
2012020216,2012,DET,0,2.2941,1.7904,47,35,2,3
2012020216,2012,MIN,1,1.7904,2.2941,35,47,3,2
2012020217,2012,NYR,1,3.385,2.0139,51,39,2,1
2012020217,2012,WSH,0,2.0139,3.385,39,51,1,2
2012020218,2012,STL,0,1.7284,3.3,32,44,3,3
2012020218,2012,VAN,1,3.3,1.7284,44,32,3,3
2012020219,2012,N.J,1,2.6138,2.5053,41,39,1,1
2012020219,2012,OTT,0,2.5053,2.6138,39,41,1,1
2012020220,2012,NYI,1,1.5221,3.0898,29,35,0,7
2012020220,2012,PHI,0,3.0898,1.5221,35,29,7,0
2012020221,2012,COL,1,1.9755,3.7605,32,56,6,5
2012020221,2012,NSH,0,3.7605,1.9755,56,32,5,6
2012020222,2012,CAR,0,0.732,1.8161,30,35,0,3
2012020222,2012,MTL,1,1.8161,0.732,35,30,3,0
2012020223,2012,FLA,1,2.6963,2.3942,46,41,0,3
2012020223,2012,TOR,0,2.3942,2.6963,41,46,3,0
2012020224,2012,ARI,1,3.0257,1.7958,55,43,4,0
2012020224,2012,CGY,0,1.7958,3.0257,43,55,0,4
2012020225,2012,ANA,1,2.5002,2.7876,39,41,3,2
2012020225,2012,CBJ,0,2.7876,2.5002,41,39,2,3
2012020226,2012,BUF,1,2.8773,2.557,41,40,1,2
2012020226,2012,WPG,0,2.557,2.8773,40,41,2,1
2012020227,2012,MTL,0,1.3012,1.5305,28,37,3,1
2012020227,2012,NYR,1,1.5305,1.3012,37,28,1,3
2012020228,2012,NYI,0,1.9811,2.4123,51,41,1,3
2012020228,2012,OTT,1,2.4123,1.9811,41,51,3,1
2012020229,2012,T.B,1,2.8784,2.0568,35,40,4,2
2012020229,2012,TOR,0,2.0568,2.8784,40,35,2,4
2012020230,2012,S.J,0,1.8199,2.1308,36,36,2,1
2012020230,2012,STL,1,2.1308,1.8199,36,36,1,2
2012020231,2012,DET,0,2.0296,2.2422,46,38,3,4
2012020231,2012,NSH,1,2.2422,2.0296,38,46,4,3
2012020232,2012,CHI,1,3.9563,3.5179,53,36,3,3
2012020232,2012,VAN,0,3.5179,3.9563,36,53,3,3
2012020233,2012,EDM,1,2.5884,4.0763,34,53,1,3
2012020233,2012,L.A,0,4.0763,2.5884,53,34,3,1
2012020234,2012,PHI,0,6.1064,3.1507,41,45,6,5
2012020234,2012,PIT,1,3.1507,6.1064,45,41,5,6
2012020235,2012,COL,1,2.2064,2.4045,30,49,1,0
2012020235,2012,STL,0,2.4045,2.2064,49,30,0,1
2012020236,2012,CGY,1,2.5179,2.2527,39,43,1,3
2012020236,2012,L.A,0,2.2527,2.5179,43,39,3,1
2012020237,2012,BUF,0,2.6035,4.3439,46,52,1,3
2012020237,2012,TOR,1,4.3439,2.6035,52,46,3,1
2012020238,2012,FLA,0,2.7855,2.9329,34,50,4,2
2012020238,2012,PHI,1,2.9329,2.7855,50,34,2,4
2012020239,2012,N.J,0,3.9268,1.9023,48,30,3,2
2012020239,2012,WSH,1,1.9023,3.9268,30,48,2,3
2012020240,2012,CAR,1,2.9114,1.604,43,36,3,4
2012020240,2012,WPG,0,1.604,2.9114,36,43,4,3
2012020241,2012,MTL,1,2.4623,2.6706,41,31,3,4
2012020241,2012,NYI,0,2.6706,2.4623,31,41,4,3
2012020242,2012,NYR,0,2.6025,3.3147,50,48,2,2
2012020242,2012,OTT,1,3.3147,2.6025,48,50,2,2
2012020243,2012,BOS,0,2.5193,1.6638,33,38,4,2
2012020243,2012,T.B,1,1.6638,2.5193,38,33,2,4
2012020244,2012,CBJ,0,3.2361,2.3417,34,37,3,2
2012020244,2012,DET,1,2.3417,3.2361,37,34,2,3
2012020245,2012,DAL,1,2.1206,1.8057,35,32,3,4
2012020245,2012,VAN,0,1.8057,2.1206,32,35,4,3
2012020246,2012,EDM,1,2.5016,2.8615,41,39,1,3
2012020246,2012,MIN,0,2.8615,2.5016,39,41,3,1
2012020247,2012,FLA,0,1.9465,3.5861,33,50,1,3
2012020247,2012,PIT,1,3.5861,1.9465,50,33,3,1
2012020248,2012,NSH,1,1.7713,3.6443,28,40,0,1
2012020248,2012,VAN,0,3.6443,1.7713,40,28,1,0
2012020249,2012,CHI,1,2.1937,1.5916,42,36,2,1
2012020249,2012,S.J,0,1.5916,2.1937,36,42,1,2
2012020250,2012,N.J,0,1.9301,2.5802,32,36,1,5
2012020250,2012,WSH,1,2.5802,1.9301,36,32,5,1
2012020251,2012,PHI,1,4.9062,2.9865,49,49,5,3
2012020251,2012,WPG,0,2.9865,4.9062,49,49,3,5
2012020252,2012,ARI,0,3.2816,3.3994,52,53,2,2
2012020252,2012,EDM,1,3.3994,3.2816,53,52,2,2
2012020253,2012,COL,0,2.1338,3.0017,34,41,1,4
2012020253,2012,L.A,1,3.0017,2.1338,41,34,4,1
2012020254,2012,BUF,1,3.1922,4.0261,43,44,0,4
2012020254,2012,NYI,0,4.0261,3.1922,44,43,4,0
2012020255,2012,MTL,1,2.5302,1.2527,35,34,3,0
2012020255,2012,NYR,0,1.2527,2.5302,34,35,0,3
2012020256,2012,OTT,1,2.7122,2.9165,43,38,3,2
2012020256,2012,TOR,0,2.9165,2.7122,38,43,2,3
2012020257,2012,CAR,1,2.6051,2.9052,47,49,2,5
2012020257,2012,T.B,0,2.9052,2.6051,49,47,5,2
2012020258,2012,DET,1,3.1698,2.8476,34,45,4,0
2012020258,2012,NSH,0,2.8476,3.1698,45,34,0,4
2012020259,2012,CBJ,0,1.2721,2.0904,29,31,1,2
2012020259,2012,STL,1,2.0904,1.2721,31,29,2,1
2012020260,2012,DAL,1,3.6136,2.2068,46,52,3,1
2012020260,2012,S.J,0,2.2068,3.6136,52,46,1,3
2012020261,2012,CGY,1,2.8798,2.4505,36,38,3,1
2012020261,2012,MIN,0,2.4505,2.8798,38,36,1,3
2012020262,2012,BOS,0,3.4063,3.1801,43,52,4,1
2012020262,2012,FLA,1,3.1801,3.4063,52,43,1,4
2012020263,2012,N.J,1,1.8496,2.1835,36,36,2,4
2012020263,2012,WPG,0,2.1835,1.8496,36,36,4,2
2012020264,2012,DET,1,2.9279,1.5119,40,26,8,3
2012020264,2012,VAN,0,1.5119,2.9279,26,40,3,8
2012020265,2012,CAR,0,3.1217,3.0427,45,38,4,2
2012020265,2012,NYI,1,3.0427,3.1217,38,45,2,4
