game_id,penalty_team,n,yds
2023_03_PHI_TB,PHI,3,20.0
2023_03_PHI_TB,TB,4,20.0
2023_03_PIT_LV,LV,7,60.0
2023_03_PIT_LV,PIT,6,45.0
2023_03_TEN_CLE,CLE,5,46.0
2023_03_TEN_CLE,TEN,8,80.0
2023_04_ARI_SF,ARI,9,55.0
2023_04_ARI_SF,SF,4,21.0
2023_04_ATL_JAX,ATL,3,50.0
2023_04_ATL_JAX,JAX,3,25.0
2023_04_BAL_CLE,BAL,8,92.0
2023_04_BAL_CLE,CLE,7,42.0
2023_04_CIN_TEN,CIN,5,40.0
2023_04_CIN_TEN,TEN,5,27.0
2023_04_DEN_CHI,CHI,10,91.0
2023_04_DEN_CHI,DEN,7,39.0
2023_04_DET_GB,DET,8,70.0
2023_04_DET_GB,GB,4,31.0
2023_04_KC_NYJ,KC,5,46.0
2023_04_KC_NYJ,NYJ,7,42.0
2023_04_LA_IND,IND,8,80.0
2023_04_LA_IND,LA,8,85.0
2023_04_LV_LAC,LAC,4,34.0
2023_04_LV_LAC,LV,9,80.0
2023_04_MIA_BUF,BUF,4,20.0
2023_04_MIA_BUF,MIA,8,98.0
2023_04_MIN_CAR,CAR,6,80.0
2023_04_MIN_CAR,MIN,7,37.0
2023_04_NE_DAL,DAL,5,32.0
2023_04_NE_DAL,NE,6,50.0
2023_04_PIT_HOU,HOU,8,63.0
2023_04_PIT_HOU,PIT,2,18.0
2023_04_SEA_NYG,NYG,6,45.0
2023_04_SEA_NYG,SEA,8,74.0
2023_04_TB_NO,NO,7,58.0
2023_04_TB_NO,TB,11,91.0
2023_04_WAS_PHI,PHI,11,81.0
2023_04_WAS_PHI,WAS,7,41.0
2023_05_BAL_PIT,BAL,2,20.0
2023_05_BAL_PIT,PIT,3,30.0
2023_05_CAR_DET,CAR,7,45.0
2023_05_CAR_DET,DET,5,35.0
2023_05_CHI_WAS,CHI,3,35.0
2023_05_CHI_WAS,WAS,1,5.0
2023_05_CIN_ARI,ARI,2,16.0
2023_05_CIN_ARI,CIN,4,40.0
2023_05_DAL_SF,DAL,6,60.0
2023_05_DAL_SF,SF,6,45.0
2023_05_GB_LV,GB,3,18.0
2023_05_GB_LV,LV,4,28.0
2023_05_HOU_ATL,ATL,7,55.0
2023_05_HOU_ATL,HOU,5,25.0
2023_05_JAX_BUF,BUF,11,109.0
2023_05_JAX_BUF,JAX,8,56.0
2023_05_KC_MIN,KC,10,86.0
2023_05_KC_MIN,MIN,4,51.0
2023_05_NO_NE,NE,5,30.0
2023_05_NO_NE,NO,12,86.0
2023_05_NYG_MIA,MIA,6,43.0
2023_05_NYG_MIA,NYG,6,43.0
2023_05_NYJ_DEN,DEN,4,31.0
2023_05_NYJ_DEN,NYJ,9,71.0
2023_05_PHI_LA,LA,5,48.0
2023_05_PHI_LA,PHI,3,35.0
2023_05_TEN_IND,IND,8,55.0
2023_05_TEN_IND,TEN,4,58.0
2023_06_ARI_LA,ARI,5,36.0
2023_06_ARI_LA,LA,6,59.0
2023_06_BAL_TEN,BAL,9,88.0
2023_06_BAL_TEN,TEN,6,45.0
2023_06_CAR_MIA,CAR,3,11.0
2023_06_CAR_MIA,MIA,3,25.0
2023_06_DAL_LAC,DAL,11,85.0
2023_06_DAL_LAC,LAC,9,79.0
2023_06_DEN_KC,DEN,3,34.0
2023_06_DEN_KC,KC,7,84.0
2023_06_DET_TB,DET,5,35.0
2023_06_DET_TB,TB,5,33.0
2023_06_IND_JAX,IND,6,46.0
2023_06_IND_JAX,JAX,5,25.0
2023_06_MIN_CHI,CHI,5,29.0
2023_06_MIN_CHI,MIN,5,63.0
2023_06_NE_LV,LV,6,42.0
2023_06_NE_LV,NE,10,79.0
2023_06_NO_HOU,HOU,3,29.0
2023_06_NO_HOU,NO,7,83.0
2023_06_NYG_BUF,BUF,7,51.0
2023_06_NYG_BUF,NYG,9,65.0
2023_06_PHI_NYJ,NYJ,9,68.0
2023_06_PHI_NYJ,PHI,5,46.0
2023_06_SEA_CIN,CIN,5,43.0
2023_06_SEA_CIN,SEA,7,64.0
2023_06_SF_CLE,CLE,13,119.0
2023_06_SF_CLE,SF,12,105.0
2023_06_WAS_ATL,ATL,4,31.0
2023_06_WAS_ATL,WAS,6,40.0
2023_07_ARI_SEA,ARI,7,59.0
2023_07_ARI_SEA,SEA,4,22.0
2023_07_ATL_TB,ATL,9,60.0
2023_07_ATL_TB,TB,9,66.0
2023_07_BUF_NE,BUF,9,46.0
2023_07_BUF_NE,NE,8,59.0
2023_07_CLE_IND,CLE,4,20.0
2023_07_CLE_IND,IND,8,67.0
2023_07_DET_BAL,BAL,4,45.0
2023_07_DET_BAL,DET,5,57.0
2023_07_GB_DEN,DEN,8,60.0
2023_07_GB_DEN,GB,7,56.0
2023_07_JAX_NO,JAX,5,42.0
2023_07_JAX_NO,NO,3,34.0
2023_07_LAC_KC,KC,6,43.0
2023_07_LAC_KC,LAC,4,43.0
2023_07_LV_CHI,CHI,9,110.0
2023_07_LV_CHI,LV,2,15.0
2023_07_MIA_PHI,MIA,10,70.0
2023_07_PIT_LA,LA,5,40.0
2023_07_PIT_LA,PIT,8,76.0
2023_07_SF_MIN,MIN,5,35.0
2023_07_SF_MIN,SF,5,37.0
2023_07_WAS_NYG,NYG,4,40.0
2023_07_WAS_NYG,WAS,10,75.0
2023_08_ATL_TEN,ATL,3,15.0
2023_08_ATL_TEN,TEN,6,53.0
2023_08_BAL_ARI,ARI,6,70.0
2023_08_BAL_ARI,BAL,6,45.0
2023_08_CHI_LAC,CHI,7,53.0
2023_08_CHI_LAC,LAC,2,15.0
2023_08_CIN_SF,CIN,1,15.0
2023_08_CIN_SF,SF,5,54.0
2023_08_CLE_SEA,CLE,4,25.0
2023_08_CLE_SEA,SEA,7,43.0
2023_08_HOU_CAR,CAR,3,20.0
2023_08_HOU_CAR,HOU,10,70.0
2023_08_JAX_PIT,JAX,6,72.0
2023_08_JAX_PIT,PIT,6,52.0
2023_08_KC_DEN,DEN,6,35.0
2023_08_KC_DEN,KC,5,38.0
2023_08_LA_DAL,DAL,4,21.0
2023_08_LA_DAL,LA,4,25.0
2023_08_LV_DET,DET,5,55.0
2023_08_LV_DET,LV,4,40.0
2023_08_MIN_GB,GB,11,99.0
2023_08_MIN_GB,MIN,7,35.0
2023_08_NE_MIA,MIA,3,25.0
2023_08_NE_MIA,NE,7,45.0
2023_08_NO_IND,IND,6,30.0
2023_08_NO_IND,NO,8,73.0
2023_08_NYJ_NYG,NYG,6,73.0
2023_08_NYJ_NYG,NYJ,9,85.0
2023_08_PHI_WAS,PHI,3,14.0
2023_08_PHI_WAS,WAS,7,79.0
2023_08_TB_BUF,BUF,9,86.0
2023_08_TB_BUF,TB,11,74.0
2023_09_ARI_CLE,ARI,4,40.0
2023_09_ARI_CLE,CLE,6,65.0
2023_09_BUF_CIN,BUF,5,49.0
2023_09_BUF_CIN,CIN,6,49.0
2023_09_CHI_NO,CHI,8,71.0
2023_09_CHI_NO,NO,1,5.0
2023_09_DAL_PHI,DAL,10,83.0
2023_09_DAL_PHI,PHI,10,98.0
2023_09_IND_CAR,CAR,10,81.0
2023_09_IND_CAR,IND,5,25.0
2023_09_LAC_NYJ,LAC,4,39.0
2023_09_LAC_NYJ,NYJ,8,40.0
2023_09_LA_GB,GB,8,57.0
2023_09_LA_GB,LA,5,36.0
2023_09_MIA_KC,KC,9,69.0
2023_09_MIA_KC,MIA,6,45.0
2023_09_MIN_ATL,ATL,8,62.0
2023_09_MIN_ATL,MIN,1,4.0
2023_09_NYG_LV,LV,4,30.0
2023_09_NYG_LV,NYG,3,8.0
2023_09_SEA_BAL,BAL,3,11.0
2023_09_SEA_BAL,SEA,5,29.0
2023_09_TB_HOU,HOU,9,115.0
2023_09_TB_HOU,TB,9,90.0
2023_09_TEN_PIT,PIT,10,80.0
2023_09_TEN_PIT,TEN,7,51.0
2023_09_WAS_NE,NE,4,30.0
2023_09_WAS_NE,WAS,4,30.0
2023_10_ATL_ARI,ARI,11,112.0
2023_10_ATL_ARI,ATL,4,43.0
2023_10_CAR_CHI,CAR,5,45.0
2023_10_CAR_CHI,CHI,7,44.0
2023_10_CLE_BAL,BAL,7,64.0
2023_10_CLE_BAL,CLE,10,55.0
2023_10_DEN_BUF,BUF,5,63.0
2023_10_DEN_BUF,DEN,10,61.0
2023_10_DET_LAC,DET,4,44.0
2023_10_DET_LAC,LAC,3,36.0
2023_10_GB_PIT,GB,5,32.0
2023_10_GB_PIT,PIT,3,27.0
2023_10_HOU_CIN,CIN,4,63.0
2023_10_HOU_CIN,HOU,7,50.0
2023_10_IND_NE,IND,4,34.0
2023_10_IND_NE,NE,5,34.0
2023_10_NO_MIN,MIN,5,35.0
2023_10_NO_MIN,NO,9,74.0
2023_10_NYG_DAL,DAL,9,83.0
2023_10_NYG_DAL,NYG,2,5.0
2023_10_NYJ_LV,LV,3,25.0
2023_10_NYJ_LV,NYJ,8,83.0
2023_10_SF_JAX,JAX,5,39.0
2023_10_SF_JAX,SF,7,90.0
2023_10_TEN_TB,TB,7,50.0
2023_10_TEN_TB,TEN,5,35.0
2023_10_WAS_SEA,SEA,8,50.0
2023_10_WAS_SEA,WAS,6,39.0
2023_11_ARI_HOU,ARI,5,50.0
2023_11_ARI_HOU,HOU,3,19.0
2023_11_CHI_DET,CHI,6,69.0
2023_11_CHI_DET,DET,5,25.0
2023_11_CIN_BAL,BAL,9,110.0
2023_11_CIN_BAL,CIN,9,78.0
2023_11_DAL_CAR,CAR,8,90.0
2023_11_DAL_CAR,DAL,5,45.0
2023_11_LAC_GB,GB,6,36.0
2023_11_LAC_GB,LAC,4,54.0
2023_11_LV_MIA,LV,5,41.0
2023_11_LV_MIA,MIA,5,44.0
2023_11_MIN_DEN,DEN,4,48.0
2023_11_MIN_DEN,MIN,6,55.0
2023_11_NYG_WAS,NYG,5,33.0
2023_11_NYG_WAS,WAS,1,5.0
2023_11_NYJ_BUF,BUF,8,77.0
2023_11_NYJ_BUF,NYJ,5,35.0
2023_11_PHI_KC,KC,7,55.0
2023_11_PHI_KC,PHI,7,61.0
2023_11_PIT_CLE,CLE,1,10.0
2023_11_PIT_CLE,PIT,6,46.0
2023_11_SEA_LA,LA,9,92.0
2023_11_SEA_LA,SEA,12,130.0
2023_11_TB_SF,SF,7,66.0
2023_11_TB_SF,TB,3,19.0
2023_11_TEN_JAX,JAX,4,29.0
2023_11_TEN_JAX,TEN,7,66.0
2023_12_BAL_LAC,BAL,5,42.0
2023_12_BAL_LAC,LAC,5,41.0
2023_12_BUF_PHI,BUF,11,80.0
2023_12_BUF_PHI,PHI,4,30.0
2023_12_CAR_TEN,CAR,4,35.0
2023_12_CAR_TEN,TEN,8,53.0
2023_12_CHI_MIN,CHI,7,76.0
2023_12_CHI_MIN,MIN,4,24.0
2023_12_CLE_DEN,CLE,8,66.0
2023_12_CLE_DEN,DEN,8,71.0
2023_12_GB_DET,DET,7,51.0
2023_12_GB_DET,GB,7,60.0
2023_12_JAX_HOU,HOU,7,49.0
2023_12_JAX_HOU,JAX,6,35.0
2023_12_KC_LV,KC,4,40.0
2023_12_LA_ARI,ARI,5,34.0
2023_12_LA_ARI,LA,5,23.0
2023_12_MIA_NYJ,MIA,6,38.0
2023_12_MIA_NYJ,NYJ,6,60.0
2023_12_NE_NYG,NE,2,13.0
2023_12_NE_NYG,NYG,4,37.0
2023_12_NO_ATL,ATL,5,35.0
2023_12_NO_ATL,NO,6,50.0
2023_12_PIT_CIN,CIN,5,36.0
2023_12_PIT_CIN,PIT,5,55.0
2023_12_SF_SEA,SEA,5,39.0
2023_12_SF_SEA,SF,3,20.0
2023_12_TB_IND,IND,5,40.0
2023_12_TB_IND,TB,4,24.0
2023_12_WAS_DAL,DAL,7,48.0
2023_12_WAS_DAL,WAS,4,25.0
2023_13_ARI_PIT,ARI,6,51.0
2023_13_ARI_PIT,PIT,9,77.0
2023_13_ATL_NYJ,ATL,6,55.0
2023_13_ATL_NYJ,NYJ,11,71.0
2023_13_CAR_TB,CAR,7,62.0
2023_13_CAR_TB,TB,5,36.0
2023_13_CIN_JAX,CIN,6,35.0
2023_13_CIN_JAX,JAX,7,55.0
2023_13_CLE_LA,CLE,7,86.0
2023_13_CLE_LA,LA,7,45.0
2023_13_DEN_HOU,DEN,2,8.0
2023_13_DEN_HOU,HOU,8,81.0
2023_13_DET_NO,DET,6,45.0
2023_13_DET_NO,NO,6,50.0
2023_13_IND_TEN,IND,4,29.0
2023_13_IND_TEN,TEN,9,74.0
2023_13_KC_GB,GB,7,63.0
2023_13_KC_GB,KC,5,50.0
2023_13_LAC_NE,LAC,4,20.0
2023_13_LAC_NE,NE,3,14.0
2023_13_MIA_WAS,MIA,2,15.0
2023_13_MIA_WAS,WAS,3,31.0
2023_13_SEA_DAL,DAL,9,127.0
2023_13_SEA_DAL,SEA,10,130.0
2023_13_SF_PHI,PHI,7,47.0
2023_13_SF_PHI,SF,5,47.0
2023_14_BUF_KC,BUF,4,35.0
2023_14_BUF_KC,KC,7,45.0
2023_14_CAR_NO,CAR,4,27.0
2023_14_CAR_NO,NO,3,30.0
2023_14_DEN_LAC,DEN,4,26.0
2023_14_DEN_LAC,LAC,2,10.0
2023_14_DET_CHI,CHI,4,35.0
2023_14_DET_CHI,DET,8,59.0
2023_14_GB_NYG,GB,4,39.0
2023_14_GB_NYG,NYG,5,47.0
2023_14_HOU_NYJ,HOU,4,35.0
2023_14_HOU_NYJ,NYJ,8,52.0
2023_14_IND_CIN,CIN,5,40.0
2023_14_IND_CIN,IND,9,66.0
2023_14_JAX_CLE,CLE,8,75.0
2023_14_JAX_CLE,JAX,7,40.0
2023_14_LA_BAL,BAL,7,79.0
2023_14_LA_BAL,LA,5,34.0
2023_14_MIN_LV,LV,4,37.0
2023_14_MIN_LV,MIN,5,36.0
2023_14_NE_PIT,NE,7,59.0
2023_14_NE_PIT,PIT,1,5.0
2023_14_PHI_DAL,DAL,7,60.0
2023_14_PHI_DAL,PHI,9,85.0
2023_14_SEA_SF,SEA,5,39.0
2023_14_SEA_SF,SF,5,30.0
2023_14_TB_ATL,ATL,2,10.0
2023_14_TB_ATL,TB,4,26.0
2023_14_TEN_MIA,MIA,7,61.0
2023_14_TEN_MIA,TEN,9,59.0
2023_15_ATL_CAR,ATL,4,25.0
2023_15_ATL_CAR,CAR,4,35.0
2023_15_BAL_JAX,BAL,6,54.0
2023_15_BAL_JAX,JAX,6,47.0
2023_15_CHI_CLE,CHI,4,19.0
2023_15_CHI_CLE,CLE,9,48.0
2023_15_DAL_BUF,BUF,1,15.0
2023_15_DAL_BUF,DAL,5,48.0
2023_15_DEN_DET,DEN,4,40.0
2023_15_DEN_DET,DET,2,54.0
2023_15_HOU_TEN,HOU,8,67.0
2023_15_HOU_TEN,TEN,5,50.0
2023_15_KC_NE,KC,2,15.0
2023_15_KC_NE,NE,5,45.0
2023_15_LAC_LV,LAC,6,65.0
2023_15_LAC_LV,LV,4,30.0
2023_15_MIN_CIN,CIN,3,26.0
2023_15_MIN_CIN,MIN,4,22.0
2023_15_NYG_NO,NO,6,58.0
2023_15_NYG_NO,NYG,5,32.0
2023_15_NYJ_MIA,MIA,9,65.0
2023_15_NYJ_MIA,NYJ,7,55.0
2023_15_PHI_SEA,PHI,5,40.0
2023_15_PHI_SEA,SEA,5,35.0
2023_15_PIT_IND,IND,2,10.0
2023_15_PIT_IND,PIT,8,101.0
2023_15_SF_ARI,ARI,4,28.0
2023_15_SF_ARI,SF,1,5.0
2023_15_TB_GB,GB,4,31.0
2023_15_TB_GB,TB,4,52.0
2023_15_WAS_LA,LA,5,36.0
2023_15_WAS_LA,WAS,3,28.0
2023_16_ARI_CHI,ARI,2,8.0
2023_16_ARI_CHI,CHI,5,35.0
2023_16_BAL_SF,BAL,6,67.0
2023_16_BAL_SF,SF,10,102.0
2023_16_BUF_LAC,BUF,7,64.0
2023_16_BUF_LAC,LAC,6,29.0
2023_16_CIN_PIT,CIN,3,20.0
2023_16_CIN_PIT,PIT,2,15.0
2023_16_CLE_HOU,CLE,9,55.0
2023_16_CLE_HOU,HOU,10,76.0
2023_16_DAL_MIA,DAL,6,38.0
2023_16_DAL_MIA,MIA,5,33.0
2023_16_DET_MIN,DET,9,52.0
2023_16_DET_MIN,MIN,8,64.0
2023_16_GB_CAR,CAR,8,87.0
2023_16_GB_CAR,GB,6,67.0
2023_16_IND_ATL,ATL,4,35.0
2023_16_IND_ATL,IND,4,29.0
2023_16_JAX_TB,JAX,2,20.0
2023_16_JAX_TB,TB,6,44.0
2023_16_LV_KC,KC,5,44.0
2023_16_LV_KC,LV,4,20.0
2023_16_NE_DEN,DEN,2,25.0
2023_16_NE_DEN,NE,3,25.0
2023_16_NO_LA,LA,3,25.0
2023_16_NO_LA,NO,3,20.0
2023_16_NYG_PHI,NYG,3,13.0
2023_16_NYG_PHI,PHI,9,65.0
2023_16_SEA_TEN,SEA,6,47.0
2023_16_SEA_TEN,TEN,10,97.0
2023_16_WAS_NYJ,NYJ,14,150.0
2023_16_WAS_NYJ,WAS,8,68.0
2023_17_ARI_PHI,ARI,5,25.0
2023_17_ARI_PHI,PHI,4,49.0
2023_17_ATL_CHI,ATL,1,15.0
2023_17_ATL_CHI,CHI,5,55.0
2023_17_CAR_JAX,CAR,3,24.0
2023_17_CAR_JAX,JAX,1,15.0
2023_17_CIN_KC,CIN,3,20.0
2023_17_CIN_KC,KC,3,39.0
2023_17_DET_DAL,DAL,5,34.0
2023_17_DET_DAL,DET,6,35.0
2023_17_GB_MIN,GB,4,32.0
2023_17_GB_MIN,MIN,6,27.0
2023_17_LAC_DEN,DEN,7,49.0
2023_17_LAC_DEN,LAC,3,48.0
2023_17_LA_NYG,LA,3,28.0
2023_17_LA_NYG,NYG,7,65.0
2023_17_LV_IND,IND,5,52.0
2023_17_LV_IND,LV,7,54.0
2023_17_MIA_BAL,BAL,7,45.0
2023_17_MIA_BAL,MIA,5,37.0
2023_17_NE_BUF,BUF,4,32.0
2023_17_NE_BUF,NE,2,20.0
2023_17_NO_TB,NO,5,31.0
2023_17_NO_TB,TB,5,38.0
2023_17_NYJ_CLE,CLE,4,26.0
2023_17_NYJ_CLE,NYJ,12,74.0
2023_17_PIT_SEA,PIT,2,10.0
2023_17_PIT_SEA,SEA,4,25.0
2023_17_SF_WAS,SF,3,20.0
2023_17_SF_WAS,WAS,5,40.0
2023_17_TEN_HOU,HOU,1,6.0
2023_17_TEN_HOU,TEN,3,15.0
2023_18_ATL_NO,ATL,8,75.0
2023_18_ATL_NO,NO,3,15.0
2023_18_BUF_MIA,BUF,6,41.0
2023_18_BUF_MIA,MIA,4,29.0
2023_18_CHI_GB,CHI,1,10.0
2023_18_CHI_GB,GB,1,5.0
2023_18_CLE_CIN,CIN,1,10.0
2023_18_CLE_CIN,CLE,7,35.0
2023_18_DAL_WAS,DAL,2,20.0
2023_18_DAL_WAS,WAS,4,39.0
2023_18_DEN_LV,DEN,4,35.0
2023_18_HOU_IND,HOU,11,69.0
2023_18_HOU_IND,IND,3,14.0
2023_18_JAX_TEN,JAX,6,40.0
2023_18_JAX_TEN,TEN,5,29.0
2023_18_KC_LAC,KC,3,57.0
2023_18_KC_LAC,LAC,1,5.0
2023_18_LA_SF,LA,2,8.0
2023_18_LA_SF,SF,5,78.0
2023_18_MIN_DET,DET,4,20.0
2023_18_MIN_DET,MIN,8,77.0
2023_18_NYJ_NE,NE,4,35.0
2023_18_NYJ_NE,NYJ,1,5.0
2023_18_PHI_NYG,NYG,3,21.0
2023_18_PHI_NYG,PHI,2,10.0
2023_18_PIT_BAL,BAL,3,26.0
2023_18_PIT_BAL,PIT,4,25.0
2023_18_SEA_ARI,ARI,5,27.0
2023_18_TB_CAR,CAR,3,20.0
2023_18_TB_CAR,TB,3,15.0
2023_19_CLE_HOU,CLE,4,32.0
2023_19_CLE_HOU,HOU,3,20.0
2023_19_GB_DAL,DAL,6,48.0
2023_19_GB_DAL,GB,7,66.0
2023_19_LA_DET,DET,5,34.0
2023_19_LA_DET,LA,4,36.0
2023_19_MIA_KC,KC,5,45.0
2023_19_MIA_KC,MIA,8,62.0
2023_19_PHI_TB,PHI,6,54.0
2023_19_PHI_TB,TB,5,25.0
2023_19_PIT_BUF,BUF,2,24.0
2023_19_PIT_BUF,PIT,6,50.0
2023_20_GB_SF,GB,1,5.0
2023_20_GB_SF,SF,6,83.0
2023_20_HOU_BAL,BAL,3,15.0
2023_20_HOU_BAL,HOU,11,70.0
2023_20_KC_BUF,BUF,5,28.0
2023_20_KC_BUF,KC,2,15.0
2023_20_TB_DET,DET,3,17.0
2023_20_TB_DET,TB,5,33.0
2023_21_DET_SF,DET,2,15.0
2023_21_DET_SF,SF,3,20.0
2023_21_KC_BAL,BAL,8,95.0
2023_21_KC_BAL,KC,3,30.0
2023_22_SF_KC,KC,6,55.0
2023_22_SF_KC,SF,6,40.0
2024_01_ARI_BUF,ARI,5,31.0
2024_01_ARI_BUF,BUF,9,65.0
2024_01_BAL_KC,BAL,7,64.0
2024_01_BAL_KC,KC,6,45.0
2024_01_CAR_NO,CAR,6,80.0
2024_01_CAR_NO,NO,10,95.0
2024_01_DAL_CLE,CLE,11,64.0
2024_01_DAL_CLE,DAL,11,85.0
2024_01_DEN_SEA,DEN,8,60.0
2024_01_DEN_SEA,SEA,6,41.0
2024_01_GB_PHI,GB,10,71.0
2024_01_GB_PHI,PHI,7,57.0
2024_01_HOU_IND,HOU,5,30.0
2024_01_HOU_IND,IND,4,20.0
2024_01_JAX_MIA,JAX,8,71.0
2024_01_JAX_MIA,MIA,9,103.0
2024_01_LA_DET,DET,6,56.0
2024_01_LA_DET,LA,6,50.0
2024_01_LV_LAC,LAC,7,50.0
2024_01_LV_LAC,LV,2,15.0
2024_01_MIN_NYG,MIN,7,63.0
2024_01_MIN_NYG,NYG,9,95.0
2024_01_NE_CIN,CIN,2,10.0
2024_01_NE_CIN,NE,5,40.0
2024_01_NYJ_SF,NYJ,3,10.0
2024_01_NYJ_SF,SF,4,40.0
2024_01_PIT_ATL,ATL,5,34.0
2024_01_PIT_ATL,PIT,9,60.0
2024_01_TEN_CHI,CHI,7,55.0
2024_01_TEN_CHI,TEN,8,50.0
2024_01_WAS_TB,TB,7,46.0
2024_01_WAS_TB,WAS,6,29.0
2024_02_ATL_PHI,ATL,3,40.0
2024_02_ATL_PHI,PHI,9,53.0
2024_02_BUF_MIA,BUF,1,5.0
2024_02_BUF_MIA,MIA,7,50.0
2024_02_CHI_HOU,CHI,9,60.0
2024_02_CHI_HOU,HOU,12,115.0
2024_02_CIN_KC,CIN,8,79.0
2024_02_CIN_KC,KC,4,44.0
2024_02_CLE_JAX,CLE,13,100.0
2024_02_CLE_JAX,JAX,6,52.0
2024_02_IND_GB,GB,6,50.0
2024_02_IND_GB,IND,3,20.0
2024_02_LAC_CAR,CAR,9,90.0
2024_02_LAC_CAR,LAC,3,15.0
2024_02_LA_ARI,ARI,5,52.0
2024_02_LA_ARI,LA,2,10.0
2024_02_LV_BAL,BAL,11,109.0
2024_02_LV_BAL,LV,3,15.0
2024_02_NO_DAL,DAL,4,26.0
2024_02_NO_DAL,NO,5,40.0
2024_02_NYG_WAS,NYG,5,20.0
2024_02_NYG_WAS,WAS,10,69.0
2024_02_NYJ_TEN,NYJ,7,70.0
2024_02_NYJ_TEN,TEN,5,45.0
2024_02_PIT_DEN,DEN,9,124.0
2024_02_PIT_DEN,PIT,10,78.0
2024_02_SEA_NE,NE,3,42.0
2024_02_SEA_NE,SEA,6,50.0
2024_02_SF_MIN,MIN,7,53.0
2024_02_SF_MIN,SF,4,30.0
2024_02_TB_DET,DET,4,71.0
2024_02_TB_DET,TB,4,35.0
2024_03_BAL_DAL,BAL,13,105.0
2024_03_BAL_DAL,DAL,6,44.0
2024_03_CAR_LV,CAR,7,51.0
2024_03_CAR_LV,LV,6,54.0
2024_03_CHI_IND,CHI,4,25.0
2024_03_CHI_IND,IND,9,78.0
2024_03_DEN_TB,DEN,4,35.0
2024_03_DEN_TB,TB,5,19.0
2024_03_DET_ARI,ARI,4,30.0
2024_03_DET_ARI,DET,9,79.0
2024_03_GB_TEN,GB,10,75.0
2024_03_GB_TEN,TEN,2,15.0
2024_03_HOU_MIN,HOU,11,88.0
2024_03_HOU_MIN,MIN,5,30.0
2024_03_JAX_BUF,BUF,6,47.0
2024_03_JAX_BUF,JAX,7,45.0
2024_03_KC_ATL,ATL,6,44.0
2024_03_KC_ATL,KC,6,61.0
2024_03_LAC_PIT,LAC,7,69.0
2024_03_LAC_PIT,PIT,3,15.0
2024_03_MIA_SEA,MIA,11,85.0
2024_03_MIA_SEA,SEA,11,92.0
2024_03_NE_NYJ,NE,5,70.0
2024_03_NE_NYJ,NYJ,8,106.0
2024_03_NYG_CLE,CLE,5,48.0
2024_03_NYG_CLE,NYG,9,68.0
2024_03_PHI_NO,NO,3,25.0
2024_03_PHI_NO,PHI,7,45.0
2024_03_SF_LA,LA,8,75.0
2024_03_SF_LA,SF,7,111.0
2024_03_WAS_CIN,CIN,5,16.0
2024_03_WAS_CIN,WAS,3,28.0
2024_04_BUF_BAL,BAL,8,79.0
2024_04_BUF_BAL,BUF,4,38.0
2024_04_CIN_CAR,CAR,6,37.0
2024_04_CIN_CAR,CIN,5,39.0
2024_04_CLE_LV,CLE,5,38.0
2024_04_CLE_LV,LV,6,49.0
2024_04_DAL_NYG,DAL,11,89.0
2024_04_DAL_NYG,NYG,4,35.0
2024_04_DEN_NYJ,DEN,5,74.0
2024_04_DEN_NYJ,NYJ,13,90.0
2024_04_JAX_HOU,HOU,12,93.0
2024_04_JAX_HOU,JAX,6,45.0
2024_04_KC_LAC,KC,5,40.0
2024_04_KC_LAC,LAC,9,51.0
2024_04_LA_CHI,CHI,10,84.0
2024_04_LA_CHI,LA,6,44.0
2024_04_MIN_GB,GB,8,68.0
2024_04_MIN_GB,MIN,7,55.0
2024_04_NE_SF,NE,3,20.0
2024_04_NE_SF,SF,6,43.0
2024_04_NO_ATL,ATL,9,76.0
2024_04_NO_ATL,NO,6,60.0
2024_04_PHI_TB,PHI,5,41.0
2024_04_PHI_TB,TB,3,20.0
2024_04_PIT_IND,IND,4,38.0
2024_04_PIT_IND,PIT,6,53.0
2024_04_SEA_DET,DET,12,101.0
2024_04_SEA_DET,SEA,9,70.0
2024_04_TEN_MIA,MIA,10,98.0
2024_04_TEN_MIA,TEN,8,69.0
2024_04_WAS_ARI,ARI,4,82.0
2024_04_WAS_ARI,WAS,5,49.0
2024_05_ARI_SF,ARI,1,5.0
2024_05_ARI_SF,SF,4,21.0
2024_05_BAL_CIN,BAL,5,21.0
2024_05_BAL_CIN,CIN,4,24.0
2024_05_BUF_HOU,BUF,4,25.0
2024_05_BUF_HOU,HOU,7,65.0
2024_05_CAR_CHI,CAR,4,18.0
2024_05_CAR_CHI,CHI,5,46.0
2024_05_CLE_WAS,CLE,9,52.0
2024_05_CLE_WAS,WAS,5,31.0
2024_05_DAL_PIT,DAL,11,87.0
2024_05_DAL_PIT,PIT,8,50.0
2024_05_GB_LA,GB,7,39.0
2024_05_GB_LA,LA,5,30.0
2024_05_IND_JAX,IND,5,34.0
2024_05_IND_JAX,JAX,3,25.0
2024_05_LV_DEN,DEN,9,44.0
2024_05_LV_DEN,LV,11,79.0
2024_05_MIA_NE,MIA,6,54.0
2024_05_MIA_NE,NE,12,105.0
2024_05_NO_KC,KC,6,55.0
2024_05_NO_KC,NO,5,70.0
2024_05_NYG_SEA,NYG,2,20.0
2024_05_NYG_SEA,SEA,6,30.0
2024_05_NYJ_MIN,MIN,11,80.0
2024_05_NYJ_MIN,NYJ,8,76.0
2024_05_TB_ATL,ATL,8,74.0
2024_05_TB_ATL,TB,5,47.0
