date,away,home,away_open,home_open,away_close,home_close,home_win
2022-01-26,BOS,COL,2.45,1.5882,2.59,1.5618,1
2022-01-26,CHI,DET,2.05,1.8,2.02,1.8929,0
2022-01-26,ANA,TOR,3.35,1.3448,3.25,1.3922,1
2022-01-26,SJS,WSH,2.55,1.5405,2.9,1.4762,0
2022-01-27,NYR,CBJ,1.4545,2.8,1.5405,2.65,1
2022-01-27,NSH,EDM,1.9524,1.8696,1.9804,1.9259,1
2022-01-27,VGK,FLA,2.3,1.6667,2.32,1.6897,1
2022-01-27,ANA,MTL,1.7143,2.2,1.7407,2.25,0
2022-01-27,LAK,NYI,2.25,1.6897,2.2,1.7692,0
2022-01-27,CAR,OTT,1.4545,2.8,1.4348,3.05,0
2022-01-27,SEA,PIT,3.55,1.3175,3.85,1.303,0
2022-01-27,CGY,STL,2.1,1.7692,2.19,1.7752,1
2022-01-27,NJD,TBL,3.55,1.3175,3.9,1.2941,1
2022-01-27,VAN,WPG,2.45,1.5882,2.59,1.5618,0
2022-01-28,BOS,ARI,1.3175,3.55,1.3571,3.45,0
2022-01-28,COL,CHI,1.4545,2.8,1.5263,2.7,0
2022-01-28,WSH,DAL,1.8,2.05,2.16,1.7937,0
2022-01-28,MIN,NYR,1.8333,2.0,1.7299,2.27,0
2022-01-28,DET,PIT,2.9,1.4255,3.3,1.3846,0
2022-01-29,BUF,ARI,1.8,2.05,2.25,1.7407,0
2022-01-29,NJD,CAR,3.4,1.3333,3.5,1.3448,1
2022-01-29,VAN,CGY,2.65,1.5128,2.6,1.5556,1
2022-01-29,TOR,DET,1.4545,2.8,1.3846,3.3,0
2022-01-29,SJS,FLA,3.35,1.3448,3.8,1.3125,1
2022-01-29,EDM,MTL,1.5128,2.65,1.4167,3.1,0
2022-01-29,ANA,OTT,1.9091,1.9091,1.6897,2.32,0
2022-01-29,LAK,PHI,1.5556,2.5,1.6061,2.5,1
2022-01-29,WPG,STL,2.45,1.5882,2.8,1.5,0
2022-01-29,VGK,TBL,2.35,1.625,2.32,1.6897,0
2022-01-30,SJS,CAR,3.3,1.3571,3.32,1.3817,1
2022-01-30,BUF,COL,4.4,1.2273,5.5,1.1667,1
2022-01-30,BOS,DAL,1.8,2.05,1.7692,2.2,1
2022-01-30,CBJ,MTL,1.8,2.05,1.8,2.15,0
2022-01-30,MIN,NYI,1.7407,2.15,1.8333,2.1,0
2022-01-30,SEA,NYR,2.75,1.4762,2.5,1.6061,1
2022-01-30,LAK,PIT,2.7,1.5,3.05,1.4348,0
2022-01-31,FLA,CBJ,1.3922,3.05,1.3448,3.5,0
2022-01-31,VAN,CHI,2.0,1.8333,2.15,1.8,0
2022-01-31,ANA,DET,1.9524,1.8696,1.9091,2.0,1
2022-01-31,EDM,OTT,1.5556,2.5,1.5,2.8,1
2022-01-31,NJD,TOR,3.6,1.3125,4.0,1.2857,1
2022-02-01,SEA,BOS,3.1,1.3846,3.3,1.3846,1
2022-02-01,ARI,COL,4.55,1.2174,5.5,1.1667,0
2022-02-01,CGY,DAL,1.9091,1.9091,1.8547,2.07,0
2022-02-01,TOR,NJD,1.5128,2.65,1.4348,3.05,0
2022-02-01,VAN,NSH,2.7,1.5,2.55,1.5882,1
2022-02-01,OTT,NYI,3.25,1.3636,3.05,1.4348,1
2022-02-01,FLA,NYR,1.6897,2.25,1.625,2.45,1
2022-02-01,WPG,PHI,1.7692,2.1,1.625,2.45,1
2022-02-01,WSH,PIT,2.35,1.625,2.4,1.6452,0
2022-02-01,SJS,TBL,3.1,1.3846,3.9,1.2941,1
2022-02-01,BUF,VGK,3.8,1.2857,4.7,1.2273,1
2022-02-02,CGY,ARI,1.3448,3.35,1.3704,3.4,0
2022-02-02,MIN,CHI,1.5882,2.45,1.5882,2.55,0
2022-02-02,LAK,DET,1.6897,2.25,1.7874,2.17,0
2022-02-02,SEA,NYI,2.4,1.6061,2.8,1.5,0
2022-02-02,EDM,WSH,2.15,1.7407,1.8333,2.1,0
2022-02-07,NJD,OTT,1.9524,1.8696,2.04,1.8772,1
2022-02-07,CAR,TOR,2.15,1.7407,2.17,1.7874,1
2022-02-08,PIT,BOS,2.1,1.7692,2.17,1.7874,0
2022-02-08,VGK,EDM,2.0,1.8333,2.0,1.9091,0
2022-02-08,NJD,MTL,2.05,1.8,1.9091,2.0,0
2022-02-08,CAR,OTT,1.3571,3.3,1.4545,3.0,1
2022-02-08,ARI,VAN,1.3226,3.5,3.0,1.4545,1
2022-02-08,MIN,WPG,1.7692,2.1,1.6667,2.35,1
2022-02-08,CBJ,WSH,3.15,1.3774,3.1,1.4167,0
2022-02-09,VGK,CGY,2.2,1.7143,2.24,1.7463,1
2022-02-09,NSH,DAL,2.1,1.7692,1.885,2.03,1
2022-02-09,CHI,EDM,2.7,1.5,2.55,1.5882,0
2022-02-09,DET,PHI,2.15,1.7407,2.0,1.9091,0
2022-02-09,ARI,SEA,3.25,1.3636,2.95,1.4651,0
2022-02-09,NYI,VAN,1.8696,1.9524,1.7812,2.18,0
2022-02-10,CAR,BOS,1.9524,1.8696,1.6897,2.32,0
2022-02-10,CBJ,BUF,1.9524,1.8696,1.8696,2.05,0
2022-02-10,TOR,CGY,1.8333,2.0,1.7752,2.19,1
2022-02-10,TBL,COL,2.0,1.8333,2.0,1.9091,1
2022-02-10,WSH,MTL,1.4762,2.75,1.4348,3.05,0
2022-02-10,PIT,OTT,1.4762,2.75,1.5,2.8,0
2022-02-10,NJD,STL,3.2,1.3704,3.1,1.4167,0
2022-02-11,SEA,ANA,2.3,1.6667,2.42,1.6369,0
2022-02-11,TBL,ARI,1.3279,3.45,1.3571,3.45,0
2022-02-11,WPG,DAL,2.25,1.6897,2.31,1.6944,1
2022-02-11,NYI,EDM,2.25,1.6897,2.32,1.6897,1
2022-02-12,NYI,CGY,2.4,1.6061,2.8,1.5,1
2022-02-12,PHI,DET,2.4,1.6061,2.3,1.7143,1
2022-02-12,CAR,MIN,1.9091,1.9091,1.9174,1.9901,1
2022-02-12,CBJ,MTL,1.7407,2.15,1.7692,2.2,0
2022-02-12,WPG,NSH,2.45,1.5882,2.6,1.5556,0
2022-02-12,BOS,OTT,1.5263,2.6,1.7143,2.3,0
2022-02-12,CHI,STL,2.65,1.5128,2.8,1.5,1
2022-02-12,TOR,VAN,1.5556,2.5,1.5,2.8,1
2022-02-13,COL,DAL,1.625,2.35,1.625,2.45,0
2022-02-13,BUF,MTL,1.9091,1.9091,1.9091,2.0,0
2022-02-13,PIT,NJD,1.4444,2.85,1.4348,3.05,0
2022-02-13,OTT,WSH,3.0,1.4,3.1,1.4167,0
2022-02-14,DET,MIN,2.85,1.4444,3.0,1.4545,1
2022-02-14,TOR,SEA,1.5405,2.55,1.4082,3.15,0
2022-02-14,EDM,SJS,1.7407,2.15,1.6667,2.35,0
2022-02-14,CHI,WPG,2.4,1.6061,2.45,1.625,0
2022-02-15,NYI,BUF,1.5405,2.55,1.5263,2.7,1
2022-02-15,CBJ,CGY,3.2,1.3704,3.4,1.3704,1
2022-02-15,DAL,COL,2.95,1.4082,3.2,1.4,0
2022-02-15,EDM,LAK,2.2,1.7143,1.9709,1.9346,0
2022-02-15,TBL,NJD,1.3704,3.2,1.3333,3.6,0
2022-02-15,WSH,NSH,2.2,1.7143,2.3,1.7143,0
2022-02-15,BOS,NYR,2.2,1.7143,2.3,1.7143,1
2022-02-15,STL,OTT,1.5128,2.65,1.4651,2.95,0
2022-02-15,PHI,PIT,3.4,1.3333,3.75,1.3175,1
2022-02-16,FLA,CAR,1.9524,1.8696,1.9524,1.9524,0
2022-02-16,ANA,CGY,2.6,1.5263,2.9,1.4762,1
2022-02-16,COL,VGK,1.9091,1.9091,1.7634,2.21,0
2022-02-16,MIN,WPG,1.6667,2.3,1.7576,2.22,1
2022-02-17,OTT,BUF,2.0,1.8333,2.19,1.7752,0
2022-02-17,CBJ,CHI,2.45,1.5882,2.15,1.8,0
2022-02-17,ANA,EDM,2.9,1.4255,2.9,1.4762,1
2022-02-17,STL,MTL,1.3846,3.1,1.3846,3.3,1
2022-02-17,BOS,NYI,2.05,1.8,2.01,1.9009,1
2022-02-17,DET,NYR,2.6,1.5263,2.84,1.4902,0
2022-02-17,WSH,PHI,1.5556,2.5,1.5882,2.55,0
2022-02-17,VAN,SJS,1.9091,1.9091,1.8475,2.08,0
2022-02-17,PIT,TOR,2.3,1.6667,2.32,1.6897,1
2022-02-17,SEA,WPG,2.5,1.5556,2.2,1.7692,1
2022-02-18,NSH,CAR,2.4,1.6061,2.45,1.625,1
2022-02-18,DAL,CHI,1.7143,2.2,1.6452,2.4,0
2022-02-18,FLA,MIN,1.9091,1.9091,1.813,2.13,0
2022-02-18,LAK,VGK,2.4,1.6061,2.45,1.625,0
2022-02-19,LAK,ARI,1.5,2.7,1.6061,2.5,0
2022-02-19,COL,BUF,1.2632,4.0,1.2381,4.5,0
2022-02-19,SEA,CGY,3.3,1.3571,3.45,1.3571,1
2022-02-19,BOS,OTT,1.5556,2.5,1.5747,2.57,0
2022-02-19,STL,TOR,2.45,1.5882,2.85,1.4878,0
2022-02-19,ANA,VAN,2.35,1.625,2.33,1.6849,0
2022-02-19,EDM,WPG,1.8,2.05,1.8333,2.1,0
2022-02-20,DAL,ARI,1.4,3.0,1.4,3.2,1
2022-02-20,BUF,CBJ,2.4,1.6061,2.35,1.6667,1
2022-02-20,FLA,CHI,1.4545,2.8,1.4082,3.15,0
2022-02-20,MIN,EDM,8.05,1.099,1.9524,1.9524,0
2022-02-20,MTL,NYI,3.15,1.3774,3.45,1.3571,0
2022-02-20,NYR,OTT,1.5128,2.65,1.463,2.96,0
2022-02-20,CAR,PIT,2.2,1.7143,2.2,1.7692,0
2022-02-20,VGK,SJS,1.6061,2.4,1.6329,2.43,0
2022-02-21,COL,BOS,1.5882,2.45,1.6061,2.5,1
2022-02-21,WPG,CGY,2.8,1.4545,3.05,1.4348,1
2022-02-21,TOR,MTL,1.3571,3.3,1.2632,4.2,1
2022-02-21,CAR,PHI,1.4762,2.75,1.4348,3.05,0
2022-02-21,SEA,VAN,2.5,1.5556,2.6,1.5556,1
2022-02-22,SJS,ANA,2.2,1.7143,2.35,1.6667,1
2022-02-22,TOR,CBJ,1.5128,2.65,1.4,3.2,1
2022-02-22,NSH,FLA,2.7,1.5,3.3,1.3846,0
2022-02-22,MIN,OTT,1.4444,2.85,1.4348,3.05,1
2022-02-22,STL,PHI,1.5,2.7,1.4651,2.95,0
2022-02-22,NYI,SEA,1.6667,2.3,1.6452,2.4,0
2022-02-23,LAK,ARI,1.4255,2.9,1.5128,2.75,0
2022-02-23,WPG,DAL,2.35,1.625,2.31,1.7042,1
2022-02-23,COL,DET,1.3448,3.35,1.4348,3.05,0
2022-02-23,BUF,MTL,1.9091,1.9091,2.04,1.8772,1
2022-02-23,EDM,TBL,2.85,1.4444,2.7,1.5263,1
2022-02-24,CBJ,FLA,3.8,1.2857,4.7,1.2273,0
2022-02-24,DAL,NSH,2.25,1.6897,2.35,1.6667,1
2022-02-24,WSH,NYR,2.05,1.8,2.05,1.8696,1
2022-02-24,NJD,PIT,3.65,1.303,3.4,1.3704,0
2022-02-24,BOS,SEA,1.4444,2.85,1.4878,2.85,0
2022-02-24,NYI,SJS,1.8696,1.9524,1.7874,2.17,1
2022-02-24,MIN,TOR,2.35,1.625,2.3,1.7143,1
2022-02-24,CGY,VAN,1.5882,2.45,1.6329,2.43,1
2022-02-25,LAK,ANA,1.9091,1.9091,1.8621,2.06,0
2022-02-25,VGK,ARI,1.3846,3.1,1.4,3.2,1
2022-02-25,CBJ,CAR,3.6,1.3125,3.85,1.303,1
2022-02-25,NJD,CHI,2.25,1.6897,1.9524,1.9524,1
2022-02-25,WPG,COL,3.35,1.3448,3.5,1.3448,1
2022-02-25,BUF,STL,3.2,1.3704,3.7,1.3226,1
2022-02-26,MIN,CGY,2.15,1.7407,2.35,1.6667,1
2022-02-26,TOR,DET,1.4545,2.8,1.4902,2.84,0
2022-02-26,EDM,FLA,2.7,1.5,2.8,1.5,0
2022-02-26,NYI,LAK,2.0,1.8333,2.24,1.7463,1
2022-02-26,TBL,NSH,1.5882,2.45,1.6098,2.49,0
2022-02-26,MTL,OTT,2.4,1.6061,2.45,1.625,0
2022-02-26,WSH,PHI,1.5556,2.5,1.6667,2.35,1
2022-02-26,NYR,PIT,2.45,1.5882,2.4,1.6452,1
2022-02-26,BOS,SJS,1.5405,2.55,1.5556,2.6,0
2022-02-26,COL,VGK,1.7692,2.1,1.5882,2.55,0
2022-02-27,NYI,ANA,1.9524,1.8696,1.9901,1.9174,0
2022-02-27,WPG,ARI,1.4762,2.75,1.6452,2.4,0
2022-02-27,EDM,CAR,2.7,1.5,2.75,1.5128,1
2022-02-27,PIT,CBJ,1.4255,2.9,1.5814,2.56,0
2022-02-27,STL,CHI,1.5405,2.55,1.6452,2.4,0
2022-02-27,BUF,DAL,3.25,1.3636,3.5,1.3448,1
2022-02-27,VAN,NYR,2.25,1.6897,2.05,1.8696,0
2022-02-27,SEA,SJS,2.05,1.8,2.1,1.8333,1
2022-02-28,BOS,LAK,1.8333,2.0,1.8333,2.1,0
2022-02-28,VAN,NJD,2.05,1.8,2.15,1.8,1
2022-02-28,TOR,WSH,1.9091,1.9091,1.7812,2.18,0
2022-03-01,BOS,ANA,1.5,2.7,1.5882,2.55,1
2022-03-01,NJD,CBJ,2.3,1.6667,2.03,1.885,1
2022-03-01,NYI,COL,3.35,1.3448,3.5,1.3448,1
2022-03-01,CAR,DET,1.4444,2.85,1.5128,2.75,1
2022-03-01,CGY,MIN,1.9524,1.8696,1.8333,2.1,0
2022-03-01,EDM,PHI,1.6061,2.4,1.6667,2.35,0
2022-03-01,OTT,TBL,3.7,1.2941,4.3,1.25,1
2022-03-01,SJS,VGK,2.9,1.4255,3.1,1.4167,1
2022-03-01,MTL,WPG,2.95,1.4082,2.9,1.4762,1
2022-03-02,LAK,DAL,2.3,1.6667,2.16,1.7937,1
2022-03-02,STL,NYR,1.8333,2.0,1.9524,1.9524,1
2022-03-02,NSH,SEA,1.5882,2.45,1.5714,2.57,1
2022-03-02,BUF,TOR,4.1,1.25,4.2,1.2632,0
2022-03-03,COL,ARI,1.2381,4.2,1.2632,4.2,1
2022-03-03,MTL,CGY,4.2,1.2381,4.3,1.25,0
2022-03-03,EDM,CHI,1.6667,2.3,1.6897,2.32,1
2022-03-03,OTT,FLA,4.05,1.2564,4.2,1.2632,1
2022-03-03,VAN,NYI,2.0,1.8333,1.9901,1.9174,0
2022-03-03,MIN,PHI,1.5,2.7,1.5405,2.65,0
2022-03-03,PIT,TBL,2.5,1.5556,2.5,1.6061,0
2022-03-03,BOS,VGK,2.0,1.8333,1.9174,1.9901,0
2022-03-03,CAR,WSH,1.7692,2.1,1.8333,2.1,1
2022-03-04,VGK,ANA,1.8,2.05,1.8333,2.1,0
2022-03-04,MIN,BUF,1.5405,2.55,1.4878,2.85,1
2022-03-04,PIT,CAR,2.25,1.6897,2.2,1.7692,1
2022-03-04,LAK,CBJ,1.7143,2.2,1.6993,2.31,0
2022-03-04,NJD,NYR,2.4,1.6061,2.5,1.6061,1
2022-03-04,DET,TBL,3.8,1.2857,3.2,1.4,1
2022-03-04,DAL,WPG,1.8696,1.9524,2.14,1.8065,0
2022-03-05,OTT,ARI,1.8696,1.9524,1.8929,2.02,1
2022-03-05,BOS,CBJ,1.5263,2.6,1.4167,3.1,0
2022-03-05,CGY,COL,2.25,1.6897,2.51,1.6024,0
2022-03-05,MTL,EDM,3.3,1.3571,3.15,1.4082,0
2022-03-05,DET,FLA,3.4,1.3333,4.2,1.2632,1
2022-03-05,STL,NYI,1.7407,2.15,1.7143,2.3,1
2022-03-05,CHI,PHI,2.0,1.8333,2.15,1.8,1
2022-03-05,NSH,SJS,1.7143,2.2,1.5882,2.55,0
2022-03-05,VAN,TOR,2.95,1.4082,2.9,1.4762,0
2022-03-05,SEA,WSH,3.1,1.3846,3.0,1.4545,1
2022-03-06,SJS,ANA,2.4,1.6061,2.6,1.5556,1
2022-03-06,LAK,BUF,1.5556,2.5,1.5747,2.57,0
2022-03-06,SEA,CAR,3.45,1.3279,3.6,1.3333,1
2022-03-06,TBL,CHI,1.4,3.0,1.4167,3.1,0
2022-03-06,DAL,MIN,2.15,1.7407,2.32,1.6897,0
2022-03-06,STL,NJD,1.5882,2.45,1.8,2.15,1
2022-03-06,OTT,VGK,3.9,1.2778,3.5,1.3448,1
2022-03-06,NYR,WPG,2.0,1.8333,1.9804,1.9259,0
2022-03-07,LAK,BOS,2.65,1.5128,2.6,1.5556,0
2022-03-07,FLA,BUF,1.3636,3.25,1.2941,3.9,0
2022-03-07,TOR,CBJ,1.4545,2.8,1.5263,2.7,0
2022-03-07,EDM,CGY,2.5,1.5556,2.8,1.5,1
2022-03-07,COL,NYI,1.5128,2.65,1.5263,2.7,0
2022-03-08,WSH,CGY,2.2,1.7143,2.15,1.8,0
2022-03-08,ANA,CHI,2.1,1.7692,2.03,1.885,1
2022-03-08,ARI,DET,2.4,1.6061,2.5,1.6061,0
2022-03-08,NYR,MIN,2.25,1.6897,2.55,1.5882,1
2022-03-08,COL,NJD,1.5,2.7,1.4878,2.85,1
2022-03-08,DAL,NSH,1.9524,1.8696,2.22,1.7576,1
2022-03-08,VGK,PHI,1.5882,2.45,1.5952,2.53,1
2022-03-08,FLA,PIT,5.8,1.5464,1.8696,2.05,0
2022-03-08,OTT,STL,3.35,1.3448,3.25,1.3922,0
2022-03-08,SEA,TOR,3.2,1.3704,3.35,1.3774,1
2022-03-08,TBL,WPG,1.5556,2.5,1.6061,2.5,1
2022-03-09,WSH,EDM,2.1,1.7692,2.2,1.7692,1
2022-03-09,MTL,VAN,2.7,1.5,2.94,1.4673,1
2022-03-10,CHI,BOS,3.3,1.3571,3.4,1.3704,1
2022-03-10,VGK,BUF,1.4545,2.8,1.5128,2.75,1
2022-03-10,COL,CAR,1.8333,2.0,1.8696,2.05,1
2022-03-10,TBL,CGY,1.9091,1.9091,1.9804,1.9259,1
2022-03-10,MIN,DET,1.5882,2.45,1.5882,2.55,0
2022-03-10,PHI,FLA,4.1,1.25,4.15,1.2703,1
2022-03-10,SJS,LAK,2.9,1.4255,2.68,1.5319,0
2022-03-10,WPG,NJD,1.9091,1.9091,2.16,1.7937,0
2022-03-10,ANA,NSH,2.7,1.5,2.7,1.5263,1
2022-03-10,CBJ,NYI,2.35,1.625,2.5,1.6061,1
2022-03-10,SEA,OTT,2.05,1.8,2.28,1.7246,1
2022-03-10,NYR,STL,2.1,1.7692,2.01,1.9009,1
2022-03-10,ARI,TOR,4.1,1.25,4.05,1.2817,0
2022-03-11,MIN,CBJ,1.5,2.7,1.5263,2.7,1
2022-03-11,WPG,NYI,2.05,1.8,2.06,1.8621,1
2022-03-11,VGK,PIT,2.25,1.6897,2.58,1.5682,1
2022-03-11,WSH,VAN,2.0,1.8333,2.06,1.8621,0
2022-03-12,ARI,BOS,4.0,1.2632,3.9,1.2941,1
2022-03-12,PHI,CAR,3.6,1.3125,4.0,1.2857,1
2022-03-12,DET,CGY,3.8,1.2857,3.9,1.2941,1
2022-03-12,NYR,DAL,2.1,1.7692,2.08,1.8475,0
2022-03-12,TBL,EDM,1.7143,2.2,1.8,2.15,1
2022-03-12,SEA,MTL,1.9091,1.9091,2.06,1.8621,0
2022-03-12,ANA,NJD,2.2,1.7143,2.32,1.6897,1
2022-03-12,STL,NSH,2.05,1.8,2.25,1.7407,0
2022-03-12,CHI,OTT,1.9091,1.9091,2.0,1.9091,0
2022-03-12,LAK,SJS,1.7692,2.1,1.8,2.15,1
2022-03-13,TOR,BUF,1.3571,3.3,1.3333,3.6,1
2022-03-13,VGK,CBJ,1.5263,2.6,1.6667,2.35,1
2022-03-13,CGY,COL,2.35,1.625,2.47,1.6173,1
2022-03-13,FLA,LAK,1.5882,2.45,1.4545,3.0,1
2022-03-13,NSH,MIN,2.2,1.7143,2.67,1.5348,0
2022-03-13,ANA,NYI,2.35,1.625,2.58,1.5682,1
2022-03-13,MTL,PHI,2.25,1.6897,2.4,1.6452,0
2022-03-13,CAR,PIT,2.62,2.65,2.25,1.7407,1
2022-03-13,WPG,STL,2.25,1.6897,2.15,1.8,0
2022-03-13,TBL,VAN,1.625,2.35,1.6667,2.35,0
2022-03-14,ARI,OTT,2.2,1.7143,2.35,1.6667,0
2022-03-15,BOS,CHI,1.5263,2.6,1.6061,2.5,0
2022-03-15,DET,EDM,3.2,1.3704,3.1,1.4167,1
2022-03-15,COL,LAK,1.5128,2.65,1.4878,2.85,0
2022-03-15,ARI,MTL,2.4,1.6061,2.4,1.6452,0
2022-03-15,PIT,NSH,1.9091,1.9091,1.9804,1.9259,1
2022-03-15,ANA,NYR,2.75,1.4762,2.5,1.6061,1
2022-03-15,FLA,SJS,1.4762,2.75,1.4167,3.1,0
2022-03-15,DAL,TOR,2.25,1.6897,2.25,1.7407,1
2022-03-15,NJD,VAN,2.3,1.6667,2.2,1.7692,1
2022-03-15,VGK,WPG,1.9091,1.9091,2.17,1.7874,1
2022-03-15,NYI,WSH,2.3,1.6667,2.37,1.6579,1
2022-03-16,NJD,CGY,3.6,1.3125,3.85,1.303,1
2022-03-16,BOS,MIN,2.0,1.8333,2.07,1.8547,1
2022-03-16,CBJ,OTT,2.0,1.8333,2.15,1.8,0
2022-03-16,TBL,SEA,1.4082,2.95,1.3571,3.45,0
2022-03-17,WSH,CBJ,1.4255,2.9,1.5051,2.78,0
2022-03-17,BUF,EDM,3.1,1.3846,3.2,1.4,1
2022-03-17,SJS,LAK,2.45,1.5882,2.35,1.6667,1
2022-03-17,DAL,MTL,1.4762,2.75,1.5882,2.55,0
2022-03-17,NYI,NYR,2.15,1.7407,2.24,1.7463,0
2022-03-17,NSH,PHI,1.5405,2.55,1.5952,2.53,1
2022-03-17,PIT,STL,1.8696,1.9524,1.8333,2.1,0
2022-03-17,CAR,TOR,1.9524,1.8696,1.8475,2.08,1
2022-03-17,DET,VAN,2.65,1.5128,2.8,1.5,0
2022-03-17,FLA,VGK,1.7692,2.1,1.5376,2.66,1
2022-03-18,FLA,ANA,1.4545,2.8,1.4651,2.95,0
2022-03-18,WSH,CAR,2.3,1.6667,2.47,1.6173,0
2022-03-18,BUF,CGY,3.7,1.2941,4.2,1.2632,0
2022-03-18,PHI,OTT,2.0,1.8333,2.3,1.7143,1
2022-03-18,COL,SJS,1.4082,2.95,1.3704,3.4,0
2022-03-18,BOS,WPG,1.8,2.05,1.9259,1.9804,0
2022-03-19,PIT,ARI,1.3922,3.05,1.4082,3.15,0
2022-03-19,STL,CBJ,1.5556,2.5,1.6452,2.4,1
2022-03-19,NJD,EDM,2.75,1.4762,2.9,1.4762,1
2022-03-19,CHI,MIN,3.0,1.4,3.2,1.4,1
2022-03-19,OTT,MTL,2.2,1.7143,2.32,1.6897,1
2022-03-19,TOR,NSH,1.8,2.05,1.8696,2.05,1
2022-03-19,DAL,NYI,1.9524,1.8696,2.1,1.8333,1
2022-03-19,DET,SEA,1.9524,1.8696,2.1,1.8333,1
2022-03-19,NYR,TBL,2.65,1.5128,2.8,1.5,0
2022-03-19,CGY,VAN,1.7143,2.2,1.8929,2.02,0
2022-03-19,LAK,VGK,2.25,1.6897,2.15,1.8,1
2022-03-20,NYR,CAR,2.7,1.5,3.0,1.4545,0
2022-03-20,WPG,CHI,1.7692,2.1,1.7463,2.24,0
2022-03-20,NYI,PHI,1.7407,2.15,1.625,2.45,1
2022-03-20,ARI,SJS,2.9,1.4255,2.7,1.5263,1
2022-03-20,BUF,VAN,2.9,1.4255,2.75,1.5128,0
2022-03-20,DAL,WSH,2.3,1.6667,2.5,1.6061,0
2022-03-21,NSH,ANA,1.6061,2.4,1.5556,2.6,0
2022-03-21,EDM,COL,2.7,1.5,2.65,1.5405,1
2022-03-21,VGK,MIN,2.35,1.625,2.7,1.5263,1
2022-03-21,BOS,MTL,1.4082,2.95,1.4878,2.85,0
2022-03-22,SEA,ARI,2.0,1.8333,1.9091,2.0,0
2022-03-22,TBL,CAR,2.05,1.8,2.05,1.8696,1
2022-03-22,SJS,CGY,3.35,1.3448,3.7,1.3226,0
2022-03-22,EDM,DAL,2.25,1.6897,2.02,1.8929,1
2022-03-22,PHI,DET,2.15,1.7407,2.28,1.7246,1
2022-03-22,NSH,LAK,2.0,1.8333,2.1,1.8333,1
2022-03-22,NYR,NJD,1.5556,2.5,1.7143,2.3,1
2022-03-22,OTT,NYI,3.05,1.3922,2.72,1.5208,1
2022-03-22,CBJ,PIT,3.5,1.3226,3.85,1.303,1
2022-03-22,VGK,WPG,2.15,1.7407,2.5,1.6061,1
2022-03-22,STL,WSH,2.2,1.7143,2.31,1.7042,0
2022-03-23,CHI,ANA,2.0,1.8333,2.05,1.8696,0
2022-03-23,PIT,BUF,1.4545,2.8,1.4545,3.0,1
2022-03-23,VAN,COL,3.1,1.3846,3.4,1.3704,0
2022-03-23,NJD,TOR,3.65,1.303,3.45,1.3571,1
2022-03-24,TBL,BOS,1.9091,1.9091,1.9346,1.9709,1
2022-03-24,DAL,CAR,2.55,1.5405,2.9,1.4762,0
2022-03-24,SJS,EDM,3.05,1.3922,3.0,1.4545,1
2022-03-24,CHI,LAK,2.65,1.5128,2.74,1.5155,0
2022-03-24,VAN,MIN,2.8,1.4545,2.7,1.5263,1
2022-03-24,FLA,MTL,1.3922,3.05,1.3846,3.3,0
2022-03-24,DET,NYI,2.8,1.4545,2.95,1.4651,1
2022-03-24,PHI,STL,3.25,1.3636,3.15,1.4082,0
2022-03-24,NSH,VGK,1.8696,1.9524,1.8475,2.08,1
2022-03-24,OTT,WPG,3.25,1.3636,3.05,1.4348,0
2022-03-25,WSH,BUF,1.4762,2.75,1.5263,2.7,0
2022-03-25,ARI,CGY,4.35,1.2299,4.25,1.2597,1
2022-03-25,PHI,COL,4.2,1.2381,4.2,1.2632,1
2022-03-25,PIT,NYR,1.9091,1.9091,1.9346,1.9709,1
2022-03-25,CBJ,WPG,2.75,1.4762,2.4,1.6452,1
2022-03-26,NYI,BOS,2.6,1.5263,2.55,1.5882,1
2022-03-26,EDM,CGY,2.45,1.5882,2.34,1.6757,1
2022-03-26,VAN,DAL,2.25,1.6897,2.25,1.7407,0
2022-03-26,TBL,DET,1.3704,3.2,1.5,2.8,0
2022-03-26,SEA,LAK,2.9,1.4255,2.66,1.5376,1
2022-03-26,CBJ,MIN,2.95,1.4082,3.45,1.3571,1
2022-03-26,TOR,MTL,1.3846,3.1,1.4167,3.1,1
2022-03-26,FLA,OTT,1.3448,3.35,1.4167,3.1,0
2022-03-26,ANA,SJS,2.3,1.6667,3.45,1.3448,1
2022-03-26,CAR,STL,1.8696,1.9524,1.7812,2.18,0
2022-03-26,CHI,VGK,2.6,1.5263,2.7,1.5263,1
2022-03-26,NJD,WSH,2.75,1.4762,2.5,1.6061,1
2022-03-27,COL,MIN,1.7692,2.1,1.7576,2.22,1
2022-03-27,MTL,NJD,2.35,1.625,2.6,1.5556,1
2022-03-27,PHI,NSH,3.2,1.3704,3.3,1.3846,1
2022-03-27,TBL,NYI,1.7143,2.2,1.7143,2.3,0
2022-03-27,BUF,NYR,3.35,1.3448,3.1,1.4167,1
2022-03-27,DET,PIT,3.4,1.3333,3.8,1.3125,1
2022-03-27,FLA,TOR,1.9524,1.8696,2.1,1.8333,1
2022-03-27,ARI,WPG,3.2,1.3704,3.3,1.3846,1
2022-03-28,BUF,CHI,2.35,1.625,2.45,1.625,0
2022-03-28,ARI,EDM,3.9,1.2778,4.25,1.2564,1
2022-03-28,SEA,LAK,2.95,1.4082,2.85,1.4878,0
2022-03-28,VAN,STL,2.15,1.7407,2.4,1.6452,1
2022-03-28,CAR,WSH,1.7407,2.15,1.7519,2.23,0
