game_id,team,st_epa_for,n_for,st_epa_against,n_against,fx_epa_for,fx_n_for,fx_epa_against,fx_n_against
2020_14_HOU_CHI,CHI,2.459886,8,-1.844358,11,1.144825,6,0.067573,1
2020_14_HOU_CHI,HOU,-1.844358,11,2.459886,8,0.067573,1,1.144825,6
2020_14_IND_LV,IND,-0.955328,7,-0.360773,9,0.601824,8,0.225297,5
2020_14_IND_LV,LV,-0.360773,9,-0.955328,7,0.225297,5,0.601824,8
2020_14_KC_MIA,KC,3.429675,11,-5.074167,11,1.242882,5,-2.140470,6
2020_14_KC_MIA,MIA,-5.074167,11,3.429675,11,-2.140470,6,1.242882,5
2020_14_MIN_TB,MIN,-0.288341,7,0.386696,6,-11.714179,4,0.654514,5
2020_14_MIN_TB,TB,0.386696,6,-0.288341,7,0.654514,5,-11.714179,4
2020_14_NE_LA,LA,-4.985192,8,2.237512,11,0.494308,4,0.092367,1
2020_14_NE_LA,NE,2.237512,11,-4.985192,8,0.092367,1,0.494308,4
2020_14_NO_PHI,NO,-0.489201,9,2.935754,7,-6.183080,5,-1.810377,5
2020_14_NO_PHI,PHI,2.935754,7,-0.489201,9,-1.810377,5,-6.183080,5
2020_14_NYJ_SEA,NYJ,0.540440,13,-0.584112,4,-8.492134,4,0.188575,7
2020_14_NYJ_SEA,SEA,-0.584112,4,0.540440,13,0.188575,7,-8.492134,4
2020_14_PIT_BUF,BUF,1.665085,8,-2.441329,14,-0.443186,5,0.067573,1
2020_14_PIT_BUF,PIT,-2.441329,14,1.665085,8,0.067573,1,-0.443186,5
2020_14_TEN_JAX,JAX,1.788712,9,0.393637,7,-0.679261,3,1.508141,5
2020_14_TEN_JAX,TEN,0.393637,7,1.788712,9,1.508141,5,-0.679261,3
2020_14_WAS_SF,SF,0.743205,15,2.105103,11,0.068571,1,-1.257703,6
2020_14_WAS_SF,WAS,2.105103,11,0.743205,15,-1.257703,6,0.068571,1
2020_15_BUF_DEN,BUF,4.474844,5,7.542897,15,0.588706,8,-4.691406,4
2020_15_BUF_DEN,DEN,7.542897,15,4.474844,5,-4.691406,4,0.588706,8
2020_15_CAR_GB,CAR,-0.091178,9,-1.251709,11,0.788448,4,1.829043,4
2020_15_CAR_GB,GB,-1.251709,11,-0.091178,9,1.829043,4,0.788448,4
2020_15_CHI_MIN,CHI,0.883214,7,-0.734973,10,3.430401,7,0.203364,5
2020_15_CHI_MIN,MIN,-0.734973,10,0.883214,7,0.203364,5,3.430401,7
2020_15_CLE_NYG,CLE,-0.681052,6,-0.574085,6,-0.566925,3,1.029392,2
2020_15_CLE_NYG,NYG,-0.574085,6,-0.681052,6,1.029392,2,-0.566925,3
2020_15_DET_TEN,DET,2.197854,9,1.887822,6,1.286498,4,0.704133,6
2020_15_DET_TEN,TEN,1.887822,6,2.197854,9,0.704133,6,1.286498,4
2020_15_HOU_IND,HOU,-1.243944,8,-1.058318,6,0.394660,4,2.383469,5
2020_15_HOU_IND,IND,-1.058318,6,-1.243944,8,2.383469,5,0.394660,4
2020_15_JAX_BAL,BAL,0.524094,4,-2.445902,10,0.009856,7,0.135146,2
2020_15_JAX_BAL,JAX,-2.445902,10,0.524094,4,0.135146,2,0.009856,7
2020_15_KC_NO,KC,-3.012097,11,1.699076,15,0.172574,4,0.153515,3
2020_15_KC_NO,NO,1.699076,15,-3.012097,11,0.153515,3,0.172574,4
2020_15_LAC_LV,LAC,-1.928880,8,-2.600955,8,-6.498663,6,0.206229,5
2020_15_LAC_LV,LV,-2.600955,8,-1.928880,8,0.206229,5,-6.498663,6
2020_15_NE_MIA,MIA,-1.752915,8,1.336730,6,-1.699906,3,3.237441,4
2020_15_NE_MIA,NE,1.336730,6,-1.752915,8,3.237441,4,-1.699906,3
2020_15_NYJ_LA,LA,-6.612261,11,-4.559853,9,1.571543,4,0.739907,5
2020_15_NYJ_LA,NYJ,-4.559853,9,-6.612261,11,0.739907,5,1.571543,4
2020_15_PHI_ARI,ARI,0.412974,9,-8.962517,12,0.932762,5,0.137143,2
2020_15_PHI_ARI,PHI,-8.962517,12,0.412974,9,0.137143,2,0.932762,5
2020_15_PIT_CIN,CIN,-0.795599,11,0.549119,12,-1.387620,6,0.205281,3
2020_15_PIT_CIN,PIT,0.549119,12,-0.795599,11,0.205281,3,-1.387620,6
2020_15_SEA_WAS,SEA,1.640063,8,-0.444321,9,1.519255,4,-0.014228,2
2020_15_SEA_WAS,WAS,-0.444321,9,1.640063,8,-0.014228,2,1.519255,4
2020_15_SF_DAL,DAL,11.469602,12,-2.597182,12,0.585517,8,0.987396,5
2020_15_SF_DAL,SF,-2.597182,12,11.469602,12,0.987396,5,0.585517,8
2020_15_TB_ATL,ATL,0.334011,11,-1.598905,11,2.011408,5,0.396203,5
2020_15_TB_ATL,TB,-1.598905,11,0.334011,11,0.396203,5,2.011408,5
2020_16_ATL_KC,ATL,0.537715,9,-0.006118,7,-2.448599,3,2.337220,3
2020_16_ATL_KC,KC,-0.006118,7,0.537715,9,2.337220,3,-2.448599,3
2020_16_BUF_NE,BUF,2.446587,5,0.593291,14,0.381883,6,0.278370,2
2020_16_BUF_NE,NE,0.593291,14,2.446587,5,0.278370,2,0.381883,6
2020_16_CAR_WAS,CAR,8.812189,9,-0.015263,7,-0.797281,3,1.420081,3
2020_16_CAR_WAS,WAS,-0.015263,7,8.812189,9,1.420081,3,-0.797281,3
2020_16_CHI_JAX,CHI,-0.763033,7,-2.131768,13,0.817317,7,0.232630,3
2020_16_CHI_JAX,JAX,-2.131768,13,-0.763033,7,0.232630,3,0.817317,7
2020_16_CIN_HOU,CIN,-1.825584,7,-2.515154,12,-1.814848,8,0.324048,5
2020_16_CIN_HOU,HOU,-2.515154,12,-1.825584,7,0.324048,5,-1.814848,8
2020_16_CLE_NYJ,CLE,-1.014245,11,-3.851639,11,-1.036381,4,-3.480626,5
2020_16_CLE_NYJ,NYJ,-3.851639,11,-1.014245,11,-3.480626,5,-1.036381,4
2020_16_DEN_LAC,DEN,-3.821527,9,-1.871450,9,-1.455123,5,1.963203,5
2020_16_DEN_LAC,LAC,-1.871450,9,-3.821527,9,1.963203,5,-1.455123,5
2020_16_IND_PIT,IND,-2.350759,10,-3.903491,11,0.316085,4,0.270292,4
2020_16_IND_PIT,PIT,-3.903491,11,-2.350759,10,0.270292,4,0.316085,4
2020_16_LA_SEA,LA,-3.310745,9,1.268157,9,2.831838,3,2.460766,4
2020_16_LA_SEA,SEA,1.268157,9,-3.310745,9,2.460766,4,2.831838,3
2020_16_MIA_LV,LV,-1.007071,11,-2.986964,12,-0.470757,6,1.798004,6
2020_16_MIA_LV,MIA,-2.986964,12,-1.007071,11,1.798004,6,-0.470757,6
2020_16_MIN_NO,MIN,-1.762521,13,2.316648,6,-0.795314,4,0.479334,8
2020_16_MIN_NO,NO,2.316648,6,-1.762521,13,0.479334,8,-0.795314,4
2020_16_NYG_BAL,BAL,-1.021213,6,-3.468017,8,0.338531,5,1.120889,3
2020_16_NYG_BAL,NYG,-3.468017,8,-1.021213,6,1.120889,3,0.338531,5
2020_16_PHI_DAL,DAL,-2.408052,8,-2.711029,13,0.748110,7,0.624043,3
2020_16_PHI_DAL,PHI,-2.711029,13,-2.408052,8,0.624043,3,0.748110,7
2020_16_SF_ARI,ARI,0.274177,8,-3.959340,9,0.795291,2,-8.370097,5
2020_16_SF_ARI,SF,-3.959340,9,0.274177,8,-8.370097,5,0.795291,2
2020_16_TB_DET,DET,-2.409875,16,-6.205754,5,0.051172,1,-5.586045,8
2020_16_TB_DET,TB,-6.205754,5,-2.409875,16,-5.586045,8,0.051172,1
2020_16_TEN_GB,GB,1.239090,3,-0.357316,11,-0.662135,5,0.135146,2
2020_16_TEN_GB,TEN,-0.357316,11,1.239090,3,0.135146,2,-0.662135,5
2020_17_ARI_LA,ARI,-2.104024,11,-2.044266,8,-3.720111,2,0.470158,4
2020_17_ARI_LA,LA,-2.044266,8,-2.104024,11,0.470158,4,-3.720111,2
2020_17_ATL_TB,ATL,-0.597780,9,0.649048,6,0.274634,5,1.041179,8
2020_17_ATL_TB,TB,0.649048,6,-0.597780,9,1.041179,8,0.274634,5
2020_17_BAL_CIN,BAL,-1.730644,4,1.545121,14,0.615861,6,0.414114,1
2020_17_BAL_CIN,CIN,1.545121,14,-1.730644,4,0.414114,1,0.615861,6
2020_17_DAL_NYG,DAL,-1.944482,11,-1.367099,10,3.598727,5,0.906719,4
2020_17_DAL_NYG,NYG,-1.367099,10,-1.944482,11,0.906719,4,3.598727,5
2020_17_GB_CHI,CHI,5.964997,7,-0.409867,7,0.376986,4,0.337865,5
2020_17_GB_CHI,GB,-0.409867,7,5.964997,7,0.337865,5,0.376986,4
2020_17_JAX_IND,IND,-2.329320,7,-1.379319,13,-4.779185,6,0.137143,2
2020_17_JAX_IND,JAX,-1.379319,13,-2.329320,7,0.137143,2,-4.779185,6
2020_17_LAC_KC,KC,0.445930,8,6.391044,7,0.202719,3,0.270292,4
2020_17_LAC_KC,LAC,6.391044,7,0.445930,8,0.270292,4,0.202719,3
2020_17_LV_DEN,DEN,-2.638994,10,-0.224301,11,-2.972029,8,0.422184,4
2020_17_LV_DEN,LV,-0.224301,11,-2.638994,10,0.422184,4,-2.972029,8
2020_17_MIA_BUF,BUF,1.181753,10,-8.145413,14,0.540584,8,1.869491,4
2020_17_MIA_BUF,MIA,-8.145413,14,1.181753,10,1.869491,4,0.540584,8
2020_17_MIN_DET,DET,0.729464,9,3.613012,10,0.955239,4,-4.355516,7
2020_17_MIN_DET,MIN,3.613012,10,0.729464,9,-4.355516,7,0.955239,4
2020_17_NO_CAR,CAR,-1.099968,9,-1.108258,7,0.067573,1,0.763073,6
2020_17_NO_CAR,NO,-1.108258,7,-1.099968,9,0.763073,6,0.067573,1
2020_17_NYJ_NE,NE,-2.561548,9,-4.283428,10,0.270292,4,0.135146,2
2020_17_NYJ_NE,NYJ,-4.283428,10,-2.561548,9,0.135146,2,0.270292,4
2020_17_PIT_CLE,CLE,1.471809,9,-0.813077,8,0.259316,4,2.434831,4
2020_17_PIT_CLE,PIT,-0.813077,8,1.471809,9,2.434831,4,0.259316,4
2020_17_SEA_SF,SEA,3.114447,11,-0.847126,11,-0.261077,5,1.790928,5
2020_17_SEA_SF,SF,-0.847126,11,3.114447,11,1.790928,5,-0.261077,5
2020_17_TEN_HOU,HOU,0.146010,8,-0.196763,10,1.371080,7,1.739493,7
2020_17_TEN_HOU,TEN,-0.196763,10,0.146010,8,1.739493,7,1.371080,7
2020_17_WAS_PHI,PHI,-1.757069,10,-0.451043,9,0.135146,2,1.797868,4
2020_17_WAS_PHI,WAS,-0.451043,9,-1.757069,10,1.797868,4,0.135146,2
2020_18_BAL_TEN,BAL,-0.211506,6,-0.434762,10,-1.138269,5,1.311574,3
2020_18_BAL_TEN,TEN,-0.434762,10,-0.211506,6,1.311574,3,-1.138269,5
2020_18_CHI_NO,CHI,-3.204792,11,-1.801954,5,0.381600,1,-3.140636,4
2020_18_CHI_NO,NO,-1.801954,5,-3.204792,11,-3.140636,4,0.381600,1
2020_18_CLE_PIT,CLE,0.836356,11,-2.365940,12,0.874211,8,1.093698,3
2020_18_CLE_PIT,PIT,-2.365940,12,0.836356,11,1.093698,3,0.874211,8
2020_18_IND_BUF,BUF,-2.338496,9,1.128142,8,3.749668,5,-3.981932,3
2020_18_IND_BUF,IND,1.128142,8,-2.338496,9,-3.981932,3,3.749668,5
2020_18_LA_SEA,LA,6.640526,12,5.263244,15,1.798647,6,4.047727,4
2020_18_LA_SEA,SEA,5.263244,15,6.640526,12,4.047727,4,1.798647,6
2020_18_TB_WAS,TB,-0.407716,8,-0.825503,13,0.205264,6,0.571719,3
2020_18_TB_WAS,WAS,-0.825503,13,-0.407716,8,0.571719,3,0.205264,6
2020_19_BAL_BUF,BAL,-0.871714,8,-0.427092,6,-8.206204,3,-6.281463,5
2020_19_BAL_BUF,BUF,-0.427092,6,-0.871714,8,-6.281463,5,-8.206204,3
2020_19_CLE_KC,CLE,-0.158644,8,0.193378,4,1.227110,3,-2.163658,6
2020_19_CLE_KC,KC,0.193378,4,-0.158644,8,-2.163658,6,1.227110,3
2020_19_LA_GB,GB,-0.521505,6,-0.014481,10,0.601246,4,0.458151,2
2020_19_LA_GB,LA,-0.014481,10,-0.521505,6,0.458151,2,0.601246,4
2020_19_TB_NO,NO,-0.753806,8,-3.788653,9,1.081560,4,0.875568,6
2020_19_TB_NO,TB,-3.788653,9,-0.753806,8,0.875568,6,1.081560,4
2020_20_BUF_KC,BUF,7.193849,10,-1.542575,8,2.687367,5,1.525790,6
2020_20_BUF_KC,KC,-1.542575,8,7.193849,10,1.525790,6,2.687367,5
2020_20_TB_GB,GB,1.190709,9,1.276070,8,0.284947,4,1.466737,5
2020_20_TB_GB,TB,1.276070,8,1.190709,9,1.466737,5,0.284947,4
2020_21_KC_TB,KC,-1.227209,9,-1.396441,8,3.648881,3,2.194711,5
2020_21_KC_TB,TB,-1.396441,8,-1.227209,9,2.194711,5,3.648881,3
2021_01_ARI_TEN,ARI,-1.153623,6,-0.306148,10,-3.199550,7,-3.221181,3
2021_01_ARI_TEN,TEN,-0.306148,10,-1.153623,6,-3.221181,3,-3.199550,7
2021_01_BAL_LV,BAL,-0.533979,9,-2.181612,13,1.783934,5,1.469297,5
2021_01_BAL_LV,LV,-2.181612,13,-0.533979,9,1.469297,5,1.783934,5
2021_01_CHI_LA,CHI,-0.731567,8,-0.988471,4,0.102343,2,2.081793,6
2021_01_CHI_LA,LA,-0.988471,4,-0.731567,8,2.081793,6,0.102343,2
2021_01_CLE_KC,CLE,-0.103028,8,-0.726055,7,0.202719,3,1.235336,5
2021_01_CLE_KC,KC,-0.726055,7,-0.103028,8,1.235336,5,0.202719,3
2021_01_DAL_TB,DAL,0.469695,9,2.771064,11,-4.093979,8,0.563751,5
2021_01_DAL_TB,TB,2.771064,11,0.469695,9,0.563751,5,-4.093979,8
2021_01_DEN_NYG,DEN,-0.836175,4,0.635755,9,0.666019,5,0.067573,1
2021_01_DEN_NYG,NYG,0.635755,9,-0.836175,4,0.067573,1,0.666019,5
2021_01_GB_NO,GB,0.280421,11,0.431273,3,0.407599,1,1.300025,6
2021_01_GB_NO,NO,0.431273,3,0.280421,11,1.300025,6,0.407599,1
2021_01_JAX_HOU,HOU,-3.175337,10,-0.524746,14,1.095724,7,-3.777331,4
2021_01_JAX_HOU,JAX,-0.524746,14,-3.175337,10,-3.777331,4,1.095724,7
2021_01_LAC_WAS,LAC,-2.890187,6,-0.239449,8,0.483714,4,-0.903819,5
2021_01_LAC_WAS,WAS,-0.239449,8,-2.890187,6,-0.903819,5,0.483714,4
2021_01_MIA_NE,MIA,-1.001404,9,-2.269097,5,1.028932,3,1.338760,4
2021_01_MIA_NE,NE,-2.269097,5,-1.001404,9,1.338760,4,1.028932,3
2021_01_MIN_CIN,CIN,-1.231080,12,-0.205535,13,2.608059,5,1.440568,4
2021_01_MIN_CIN,MIN,-0.205535,13,-1.231080,12,1.440568,4,2.608059,5
2021_01_NYJ_CAR,CAR,0.341493,9,0.736637,12,-0.666830,4,0.000000,0
2021_01_NYJ_CAR,NYJ,0.736637,12,0.341493,9,0.000000,0,-0.666830,4
2021_01_PHI_ATL,ATL,-1.607266,12,-0.377731,7,0.172520,2,0.926152,4
2021_01_PHI_ATL,PHI,-0.377731,7,-1.607266,12,0.926152,4,0.172520,2
2021_01_PIT_BUF,BUF,-2.385927,10,0.638945,10,1.281605,4,1.122626,5
2021_01_PIT_BUF,PIT,0.638945,10,-2.385927,10,1.122626,5,1.281605,4
2021_01_SEA_IND,IND,0.358177,9,-1.763005,9,0.118525,2,0.274285,4
2021_01_SEA_IND,SEA,-1.763005,9,0.358177,9,0.274285,4,0.118525,2
2021_01_SF_DET,DET,-1.005769,11,-3.336202,8,-1.972961,4,-1.956068,8
2021_01_SF_DET,SF,-3.336202,8,-1.005769,11,-1.956068,8,-1.972961,4
2021_02_ATL_TB,ATL,-1.993516,12,0.989503,8,0.427440,3,-0.526989,7
2021_02_ATL_TB,TB,0.989503,8,-1.993516,12,-0.526989,7,0.427440,3
2021_02_BUF_MIA,BUF,2.443774,5,-0.764251,11,-1.361823,6,0.000000,0
2021_02_BUF_MIA,MIA,-0.764251,11,2.443774,5,0.000000,0,-1.361823,6
2021_02_CIN_CHI,CHI,-1.708613,8,-2.098094,7,0.305662,4,2.234279,3
2021_02_CIN_CHI,CIN,-2.098094,7,-1.708613,8,2.234279,3,0.305662,4
2021_02_DAL_LAC,DAL,-1.496171,6,0.000000,4,1.481652,4,-1.268541,4
2021_02_DAL_LAC,LAC,0.000000,4,-1.496171,6,-1.268541,4,1.481652,4
2021_02_DEN_JAX,DEN,2.147844,7,8.063036,10,1.943856,5,-5.352340,3
2021_02_DEN_JAX,JAX,8.063036,10,2.147844,7,-5.352340,3,1.943856,5
2021_02_DET_GB,DET,1.759378,8,0.355468,7,0.692108,3,0.337865,5
2021_02_DET_GB,GB,0.355468,7,1.759378,8,0.337865,5,0.692108,3
2021_02_HOU_CLE,CLE,4.525720,6,-3.006310,10,0.449456,5,-2.053997,4
2021_02_HOU_CLE,HOU,-3.006310,10,4.525720,6,-2.053997,4,0.449456,5
2021_02_KC_BAL,BAL,-0.114050,8,-1.772679,10,0.808521,4,0.337865,5
2021_02_KC_BAL,KC,-1.772679,10,-0.114050,8,0.337865,5,0.808521,4
2021_02_LA_IND,IND,1.284426,8,-0.979099,8,2.320024,4,0.919259,5
2021_02_LA_IND,LA,-0.979099,8,1.284426,8,0.919259,5,2.320024,4
2021_02_LV_PIT,LV,-0.462512,8,-0.512219,11,2.687465,6,2.581342,3
2021_02_LV_PIT,PIT,-0.512219,11,-0.462512,8,2.581342,3,2.687465,6
2021_02_MIN_ARI,ARI,0.293904,11,-3.774681,11,1.889542,6,-0.690661,7
2021_02_MIN_ARI,MIN,-3.774681,11,0.293904,11,-0.690661,7,1.889542,6
2021_02_NE_NYJ,NE,0.619925,8,-0.261012,8,1.649469,6,-1.888878,3
2021_02_NE_NYJ,NYJ,-0.261012,8,0.619925,8,-1.888878,3,1.649469,6
2021_02_NO_CAR,CAR,-0.741793,6,2.675279,12,-4.555465,6,0.067573,1
2021_02_NO_CAR,NO,2.675279,12,-0.741793,6,0.067573,1,-4.555465,6
2021_02_NYG_WAS,NYG,0.146898,9,0.710002,12,6.069240,7,2.945268,6
2021_02_NYG_WAS,WAS,0.710002,12,0.146898,9,2.945268,6,6.069240,7
2021_02_SF_PHI,PHI,-0.041879,8,0.144527,8,-1.547437,2,1.105837,3
2021_02_SF_PHI,SF,0.144527,8,-0.041879,8,1.105837,3,-1.547437,2
2021_02_TEN_SEA,SEA,-3.871652,13,-2.106449,9,-0.524592,5,-2.426723,8
2021_02_TEN_SEA,TEN,-2.106449,9,-3.871652,13,-2.426723,8,-0.524592,5
2021_03_ARI_JAX,ARI,-0.247564,8,-0.399105,12,-7.104400,6,-1.797281,3
2021_03_ARI_JAX,JAX,-0.399105,12,-0.247564,8,-1.797281,3,-7.104400,6
2021_03_ATL_NYG,ATL,-3.627379,10,-3.969358,8,0.586916,3,0.281102,2
2021_03_ATL_NYG,NYG,-3.969358,8,-3.627379,10,0.281102,2,0.586916,3
2021_03_BAL_DET,BAL,-1.126310,7,-2.244392,11,0.273203,6,0.369557,3
2021_03_BAL_DET,DET,-2.244392,11,-1.126310,7,0.369557,3,0.273203,6
2021_03_CAR_HOU,CAR,-2.294959,6,-0.824959,11,0.248571,4,0.882404,2
2021_03_CAR_HOU,HOU,-0.824959,11,-2.294959,6,0.882404,2,0.248571,4
2021_03_CHI_CLE,CHI,0.490805,14,-0.287960,5,1.326897,2,5.866078,6
2021_03_CHI_CLE,CLE,-0.287960,5,0.490805,14,5.866078,6,1.326897,2
2021_03_CIN_PIT,CIN,0.018107,8,-0.623208,9,0.992396,4,-2.854175,3
2021_03_CIN_PIT,PIT,-0.623208,9,0.018107,8,-2.854175,3,0.992396,4
2021_03_GB_SF,GB,0.095141,7,1.972360,10,4.062055,6,0.270292,4
2021_03_GB_SF,SF,1.972360,10,0.095141,7,0.270292,4,4.062055,6
2021_03_IND_TEN,IND,-0.922371,9,-0.879526,5,-0.622969,5,0.335573,3
2021_03_IND_TEN,TEN,-0.879526,5,-0.922371,9,0.335573,3,-0.622969,5
2021_03_LAC_KC,KC,0.688445,7,-0.611872,9,0.440284,4,-1.731873,4
2021_03_LAC_KC,LAC,-0.611872,9,0.688445,7,-1.731873,4,0.440284,4
2021_03_MIA_LV,LV,0.090709,12,-2.062348,10,1.087076,6,0.451768,5
2021_03_MIA_LV,MIA,-2.062348,10,0.090709,12,0.451768,5,1.087076,6
2021_03_NO_NE,NE,-2.976668,11,0.775437,9,1.014214,3,-6.525918,6
2021_03_NO_NE,NO,0.775437,9,-2.976668,11,-6.525918,6,1.014214,3
2021_03_NYJ_DEN,DEN,-1.215416,4,-1.210166,13,3.123058,6,0.000000,0
2021_03_NYJ_DEN,NYJ,-1.210166,13,-1.215416,4,0.000000,0,3.123058,6
2021_03_PHI_DAL,DAL,1.593968,8,-2.677353,13,-0.588572,6,0.205714,3
2021_03_PHI_DAL,PHI,-2.677353,13,1.593968,8,0.205714,3,-0.588572,6
2021_03_SEA_MIN,MIN,-0.521770,6,0.092853,9,1.429110,6,-1.828638,4
2021_03_SEA_MIN,SEA,0.092853,9,-0.521770,6,-1.828638,4,1.429110,6
2021_03_TB_LA,LA,-2.224448,8,-4.033470,11,1.636075,6,-1.740629,5
2021_03_TB_LA,TB,-4.033470,11,-2.224448,8,-1.740629,5,1.636075,6
2021_03_WAS_BUF,BUF,-5.252964,6,-1.690530,13,1.293518,7,0.202719,3
2021_03_WAS_BUF,WAS,-1.690530,13,-5.252964,6,0.202719,3,1.293518,7
2021_04_ARI_LA,ARI,-1.694147,7,-0.743813,9,2.100698,7,-2.576804,5
2021_04_ARI_LA,LA,-0.743813,9,-1.694147,7,-2.576804,5,2.100698,7
2021_04_BAL_DEN,BAL,-1.613558,9,-1.931675,15,1.807831,5,0.067573,1
2021_04_BAL_DEN,DEN,-1.931675,15,-1.613558,9,0.067573,1,1.807831,5
2021_04_CAR_DAL,CAR,0.096135,10,-1.135615,9,-3.714709,5,0.752831,4
2021_04_CAR_DAL,DAL,-1.135615,9,0.096135,10,0.752831,4,-3.714709,5
2021_04_CLE_MIN,CLE,-3.405554,9,-0.212088,10,2.352790,2,0.051172,1
2021_04_CLE_MIN,MIN,-0.212088,10,-3.405554,9,0.051172,1,2.352790,2
2021_04_DET_CHI,CHI,-1.342118,6,0.414638,8,0.487124,4,0.135146,2
2021_04_DET_CHI,DET,0.414638,8,-1.342118,6,0.135146,2,0.487124,4
2021_04_HOU_BUF,BUF,-0.531420,2,0.084601,14,0.811750,8,0.000000,0
2021_04_HOU_BUF,HOU,0.084601,14,-0.531420,2,0.000000,0,0.811750,8
2021_04_IND_MIA,IND,7.470509,8,6.563427,11,1.368604,5,0.688106,3
2021_04_IND_MIA,MIA,6.563427,11,7.470509,8,0.688106,3,1.368604,5
2021_04_JAX_CIN,CIN,-0.608072,7,0.818072,8,-2.410620,5,0.202719,3
2021_04_JAX_CIN,JAX,0.818072,8,-0.608072,7,0.202719,3,-2.410620,5
2021_04_KC_PHI,KC,-0.496593,7,0.060055,7,0.405438,6,0.627884,6
2021_04_KC_PHI,PHI,0.060055,7,-0.496593,7,0.627884,6,0.405438,6
2021_04_LV_LAC,LAC,-4.158678,9,-3.128542,10,0.204686,4,-3.981056,3
2021_04_LV_LAC,LV,-3.128542,10,-4.158678,9,-3.981056,3,0.204686,4
2021_04_NYG_NO,NO,-3.527314,8,-3.893292,9,-3.203535,4,-3.102132,4
2021_04_NYG_NO,NYG,-3.893292,9,-3.527314,8,-3.102132,4,-3.203535,4
2021_04_PIT_GB,GB,-0.733595,7,-1.431948,9,0.432680,5,1.964228,3
2021_04_PIT_GB,PIT,-1.431948,9,-0.733595,7,1.964228,3,0.432680,5
2021_04_SEA_SF,SEA,0.622964,12,-9.903638,11,0.270292,4,-4.571381,3
2021_04_SEA_SF,SF,-9.903638,11,0.622964,12,-4.571381,3,0.270292,4
2021_04_TB_NE,NE,2.242460,10,-3.359182,8,-0.624519,4,-1.894350,6
2021_04_TB_NE,TB,-3.359182,8,2.242460,10,-1.894350,6,-0.624519,4
2021_04_TEN_NYJ,NYJ,-3.000487,13,-3.207630,11,0.357909,5,0.802717,5
2021_04_TEN_NYJ,TEN,-3.207630,11,-3.000487,13,0.802717,5,0.357909,5
2021_04_WAS_ATL,ATL,-1.785212,11,5.250584,8,0.299008,4,-1.760709,4
2021_04_WAS_ATL,WAS,5.250584,8,-1.785212,11,-1.760709,4,0.299008,4
2021_05_BUF_KC,BUF,-1.797195,9,-4.624917,9,0.509206,6,2.030449,4
2021_05_BUF_KC,KC,-4.624917,9,-1.797195,9,2.030449,4,0.509206,6
2021_05_CHI_LV,CHI,-3.007473,8,-1.491806,9,2.233901,4,0.134093,1
2021_05_CHI_LV,LV,-1.491806,9,-3.007473,8,0.134093,1,2.233901,4
2021_05_CLE_LAC,CLE,-3.697644,11,-2.526482,10,0.607102,6,-1.744142,5
2021_05_CLE_LAC,LAC,-2.526482,10,-3.697644,11,-1.744142,5,0.607102,6
2021_05_DEN_PIT,DEN,-0.836688,10,-1.560429,7,0.768905,3,2.544955,5
2021_05_DEN_PIT,PIT,-1.560429,7,-0.836688,10,2.544955,5,0.768905,3
2021_05_DET_MIN,DET,-0.486888,9,-1.161259,8,2.662397,3,0.320307,6
2021_05_DET_MIN,MIN,-1.161259,8,-0.486888,9,0.320307,6,2.662397,3
2021_05_GB_CIN,CIN,-1.582159,12,-0.808902,6,-4.388275,4,-6.600377,9
2021_05_GB_CIN,GB,-0.808902,6,-1.582159,12,-6.600377,9,-4.388275,4
2021_05_IND_BAL,BAL,-1.863209,10,0.818585,7,0.058180,1,-5.350925,6
2021_05_IND_BAL,IND,0.818585,7,-1.863209,10,-5.350925,6,0.058180,1
2021_05_LA_SEA,LA,-1.149739,9,4.443569,10,0.311884,5,-2.377404,4
2021_05_LA_SEA,SEA,4.443569,10,-1.149739,9,-2.377404,4,0.311884,5
2021_05_MIA_TB,MIA,-1.096352,12,-0.430363,5,0.191501,3,0.035847,8
2021_05_MIA_TB,TB,-0.430363,5,-1.096352,12,0.035847,8,0.191501,3
2021_05_NE_HOU,HOU,-5.207255,10,0.663659,6,-4.917739,5,1.835370,6
2021_05_NE_HOU,NE,0.663659,6,-5.207255,10,1.835370,6,-4.917739,5
2021_05_NO_WAS,NO,1.748343,11,-0.622824,8,-1.662135,5,1.289970,4
2021_05_NO_WAS,WAS,-0.622824,8,1.748343,11,1.289970,4,-1.662135,5
2021_05_NYG_DAL,DAL,1.399301,6,-1.873542,11,1.263708,8,-0.832833,5
2021_05_NYG_DAL,NYG,-1.873542,11,1.399301,6,-0.832833,5,1.263708,8
2021_05_NYJ_ATL,ATL,0.222290,7,5.719092,9,1.527770,5,0.360613,3
2021_05_NYJ_ATL,NYJ,5.719092,9,0.222290,7,0.360613,3,1.527770,5
2021_05_PHI_CAR,CAR,-6.244885,12,-2.300803,11,4.004152,4,1.869362,3
2021_05_PHI_CAR,PHI,-2.300803,11,-6.244885,12,1.869362,3,4.004152,4
2021_05_SF_ARI,ARI,-0.939812,7,0.134315,6,-1.375411,4,1.167295,2
2021_05_SF_ARI,SF,0.134315,6,-0.939812,7,1.167295,2,-1.375411,4
2021_05_TEN_JAX,JAX,-0.792315,9,-0.871230,8,-3.875654,3,-0.411188,6
2021_05_TEN_JAX,TEN,-0.871230,8,-0.792315,9,-0.411188,6,-3.875654,3
2021_06_ARI_CLE,ARI,-1.231063,4,1.551892,10,2.598181,7,0.135146,2
